date,id_medicament,entree,sortie,stock_fin
2025-04-23,M05,0,2,443
2025-04-24,M05,0,1,442
2025-04-25,M05,0,3,439
2025-04-26,M05,0,7,432
2025-04-27,M05,0,5,427
2025-04-28,M05,0,4,423
2025-04-29,M05,0,4,419
2025-04-30,M05,0,8,411
2025-05-01,M05,0,6,405
2025-05-02,M05,0,3,402
2025-05-03,M05,0,2,400
2025-05-04,M05,0,2,398
2025-05-05,M05,51,4,445
2025-05-06,M05,0,2,443
2025-05-07,M05,0,6,437
2025-05-08,M05,0,6,431
2025-05-09,M05,0,5,426
2025-05-10,M05,0,6,420
2025-05-11,M05,0,5,415
2025-05-12,M05,0,4,411
2025-05-13,M05,0,9,402
2025-05-14,M05,0,2,400
2025-05-15,M05,0,4,396
2025-05-16,M05,0,9,387
2025-05-17,M05,0,2,385
2025-05-18,M05,0,2,383
2025-05-19,M05,55,3,435
2025-05-20,M05,0,9,426
2025-05-21,M05,0,6,420
2025-05-22,M05,0,3,417
2025-05-23,M05,0,3,414
2025-05-24,M05,0,4,410
2025-05-25,M05,0,4,406
2025-05-26,M05,0,5,401
2025-05-27,M05,0,6,395
2025-05-28,M05,0,2,393
2025-05-29,M05,0,3,390
2025-05-30,M05,0,3,387
2025-05-31,M05,0,4,383
2025-06-01,M05,0,5,378
2025-06-02,M05,0,7,371
2025-06-03,M05,0,1,370
2025-06-04,M05,0,3,367
2025-06-05,M05,57,3,421
2025-06-06,M05,0,4,417
2025-06-07,M05,0,6,411
2025-06-08,M05,0,4,407
2025-06-09,M05,0,1,406
2025-06-10,M05,0,6,400
2025-06-11,M05,0,2,398
2025-06-12,M05,0,6,392
2025-06-13,M05,0,5,387
2025-06-14,M05,0,6,381
2025-06-15,M05,0,9,372
2025-06-16,M05,0,4,368
2025-06-17,M05,0,5,363
2025-06-18,M05,0,4,359
2025-06-19,M05,58,3,414
2025-06-20,M05,0,2,412
2025-06-21,M05,0,3,409
2025-06-22,M05,0,2,407
2025-06-23,M05,0,8,399
2025-06-24,M05,0,1,398
2025-06-25,M05,0,7,391
2025-06-26,M05,0,4,387
2025-06-27,M05,0,7,380
2025-06-28,M05,0,7,373
2025-06-29,M05,0,5,368
2025-06-30,M05,0,4,364
2025-07-01,M05,0,6,358
2025-07-02,M05,0,7,351
2025-07-03,M05,0,6,345
2025-07-04,M05,0,6,339
2025-07-05,M05,65,3,401
2025-07-06,M05,0,4,397
2025-07-07,M05,0,3,394
2025-07-08,M05,0,3,391
2025-07-09,M05,0,1,390
2025-07-10,M05,0,4,386
2025-07-11,M05,0,4,382
2025-07-12,M05,0,1,381
2025-07-13,M05,0,2,379
2025-07-14,M05,0,6,373
2025-07-15,M05,0,4,369
2025-07-16,M05,0,4,365
2025-07-17,M05,0,3,362
2025-07-18,M05,0,4,358
2025-07-19,M05,63,8,413
2025-07-20,M05,0,4,409
2025-07-21,M05,0,6,403
2025-07-22,M05,0,4,399
2025-07-23,M05,0,5,394
2025-07-24,M05,0,2,392
2025-07-25,M05,0,6,386
2025-07-26,M05,0,8,378
2025-07-27,M05,0,4,374
2025-07-28,M05,0,7,367
2025-07-29,M05,0,3,364
2025-07-30,M05,0,4,360
2025-07-31,M05,0,5,355
2025-08-01,M05,0,4,351
2025-08-02,M05,0,1,350
2025-08-03,M05,0,1,349
2025-08-04,M05,0,5,344
2025-08-05,M05,68,4,408
2025-08-06,M05,0,6,402
2025-08-07,M05,0,5,397
2025-08-08,M05,0,3,394
2025-08-09,M05,0,5,389
2025-08-10,M05,0,4,385
2025-08-11,M05,0,0,385
2025-08-12,M05,0,4,381
2025-08-13,M05,0,1,380
2025-08-14,M05,0,2,378
2025-08-15,M05,0,2,376
2025-08-16,M05,0,2,374
2025-08-17,M05,0,6,368
2025-08-18,M05,0,2,366
2025-08-19,M05,56,8,414
2025-08-20,M05,0,4,410
2025-08-21,M05,0,7,403
2025-08-22,M05,0,3,400
2025-08-23,M05,0,1,399
2025-08-24,M05,0,2,397
2025-08-25,M05,0,6,391
2025-08-26,M05,0,3,388
2025-08-27,M05,0,3,385
2025-08-28,M05,0,2,383
2025-08-29,M05,0,2,381
2025-08-30,M05,0,0,381
2025-08-31,M05,0,7,374
2025-09-01,M05,0,1,373
2025-09-02,M05,0,3,370
2025-09-03,M05,0,3,367
2025-09-04,M05,0,5,362
2025-09-05,M05,74,4,432
2025-09-06,M05,0,3,429
2025-09-07,M05,0,6,423
2025-09-08,M05,0,4,419
2025-09-09,M05,0,4,415
2025-09-10,M05,0,5,410
2025-09-11,M05,0,1,409
2025-09-12,M05,0,5,404
2025-09-13,M05,0,3,401
2025-09-14,M05,0,6,395
2025-09-15,M05,0,2,393
2025-09-16,M05,0,6,387
2025-09-17,M05,0,4,383
2025-09-18,M05,0,5,378
2025-09-19,M05,52,2,428
2025-09-20,M05,0,0,428
2025-09-21,M05,0,3,425
2025-09-22,M05,0,2,423
2025-09-23,M05,0,3,420
2025-09-24,M05,0,9,411
2025-09-25,M05,0,5,406
2025-09-26,M05,0,0,406
2025-09-27,M05,0,5,401
2025-09-28,M05,0,5,396
2025-09-29,M05,0,2,394
2025-09-30,M05,0,3,391
2025-10-01,M05,0,4,387
2025-10-02,M05,0,7,380
2025-10-03,M05,0,1,379
2025-10-04,M05,0,3,376
2025-10-05,M05,60,3,433
2025-10-06,M05,0,6,427
2025-10-07,M05,0,3,424
2025-10-08,M05,0,2,422
2025-10-09,M05,0,2,420
2025-10-10,M05,0,3,417
2025-10-11,M05,0,3,414
2025-10-12,M05,0,2,412
2025-10-13,M05,0,1,411
2025-10-14,M05,0,0,411
2025-10-15,M05,0,6,405
2025-10-16,M05,0,5,400
2025-10-17,M05,0,4,396
2025-10-18,M05,0,5,391
2025-10-19,M05,48,3,436
2025-10-20,M05,0,3,433
2025-10-21,M05,0,4,429
2025-10-22,M05,0,4,425
2025-10-23,M05,0,4,421
2025-10-24,M05,0,2,419
2025-10-25,M05,0,6,413
2025-10-26,M05,0,7,406
2025-10-27,M05,0,6,400
2025-10-28,M05,0,3,397
2025-10-29,M05,0,4,393
2025-10-30,M05,0,8,385
2025-10-31,M05,0,5,380
2025-11-01,M05,0,9,371
2025-11-02,M05,0,4,367
2025-11-03,M05,0,4,363
2025-11-04,M05,0,2,361
2025-11-05,M05,68,3,426
2025-11-06,M05,0,2,424
2025-11-07,M05,0,2,422
2025-11-08,M05,0,4,418
2025-11-09,M05,0,3,415
2025-11-10,M05,0,4,411
2025-11-11,M05,0,4,407
2025-11-12,M05,0,4,403
2025-11-13,M05,0,6,397
2025-11-14,M05,0,4,393
2025-11-15,M05,0,5,388
2025-11-16,M05,0,4,384
2025-11-17,M05,0,4,380
2025-11-18,M05,0,4,376
2025-11-19,M05,70,3,443
2025-11-20,M05,0,7,436
2025-11-21,M05,0,0,436
2025-11-22,M05,0,6,430
2025-11-23,M05,0,3,427
2025-11-24,M05,0,8,419
2025-11-25,M05,0,3,416
2025-11-26,M05,0,3,413
2025-11-27,M05,0,4,409
2025-11-28,M05,0,3,406
2025-11-29,M05,0,4,402
2025-11-30,M05,0,2,400
2025-12-01,M05,0,7,393
2025-12-02,M05,0,4,389
2025-12-03,M05,0,2,387
2025-12-04,M05,0,2,385
2025-12-05,M05,56,4,437
2025-12-06,M05,0,7,430
2025-12-07,M05,0,6,424
2025-12-08,M05,0,2,422
2025-12-09,M05,0,3,419
2025-12-10,M05,0,3,416
2025-12-11,M05,0,2,414
2025-12-12,M05,0,5,409
2025-12-13,M05,0,6,403
2025-12-14,M05,0,0,403
2025-12-15,M05,0,3,400
2025-12-16,M05,0,2,398
2025-12-17,M05,0,1,397
2025-12-18,M05,0,3,394
2025-12-19,M05,64,3,455
2025-12-20,M05,0,3,452
2025-12-21,M05,0,11,441
2025-12-22,M05,0,4,437
2025-12-23,M05,0,1,436
2025-12-24,M05,0,7,429
2025-12-25,M05,0,3,426
2025-12-26,M05,0,1,425
2025-12-27,M05,0,3,422
2025-12-28,M05,0,1,421
2025-12-29,M05,0,2,419
2025-12-30,M05,0,4,415
2025-12-31,M05,0,2,413
2026-01-01,M05,0,3,410
2026-01-02,M05,0,4,406
2026-01-03,M05,0,1,405
2026-01-04,M05,0,4,401
2026-01-05,M05,54,3,452
2026-01-06,M05,0,5,447
2026-01-07,M05,0,4,443
2026-01-08,M05,0,5,438
2026-01-09,M05,0,8,430
2026-01-10,M05,0,1,429
2026-01-11,M05,0,5,424
2026-01-12,M05,0,2,422
2026-01-13,M05,0,2,420
2026-01-14,M05,0,3,417
2026-01-15,M05,0,6,411
2026-01-16,M05,0,2,409
2026-01-17,M05,0,1,408
2026-01-18,M05,0,5,403
2026-01-19,M05,54,3,454
2026-01-20,M05,0,4,450
2026-01-21,M05,0,2,448
2026-01-22,M05,0,5,443
2026-01-23,M05,0,3,440
2026-01-24,M05,0,1,439
2026-01-25,M05,0,5,434
2026-01-26,M05,0,8,426
2026-01-27,M05,0,7,419
2026-01-28,M05,0,3,416
2026-01-29,M05,0,3,413
2026-01-30,M05,0,2,411
2026-01-31,M05,0,3,408
2026-02-01,M05,0,3,405
2026-02-02,M05,0,7,398
2026-02-03,M05,0,1,397
2026-02-04,M05,0,3,394
2026-02-05,M05,63,5,452
2026-02-06,M05,0,4,448
2026-02-07,M05,0,3,445
2026-02-08,M05,0,8,437
2026-02-09,M05,0,3,434
2026-02-10,M05,0,4,430
2026-02-11,M05,0,4,426
2026-02-12,M05,0,7,419
2026-02-13,M05,0,1,418
2026-02-14,M05,0,4,414
2026-02-15,M05,0,8,406
2026-02-16,M05,0,3,403
2026-02-17,M05,0,7,396
2026-02-18,M05,0,6,390
2026-02-19,M05,54,3,441
2026-02-20,M05,0,5,436
2026-02-21,M05,0,0,436
2026-02-22,M05,0,4,432
2026-02-23,M05,0,6,426
2026-02-24,M05,0,7,419
2026-02-25,M05,0,6,413
2026-02-26,M05,0,6,407
2026-02-27,M05,0,5,402
2026-02-28,M05,0,6,396
2026-03-01,M05,0,2,394
2026-03-02,M05,0,3,391
2026-03-03,M05,0,7,384
2026-03-04,M05,0,0,384
2026-03-05,M05,67,4,447
2026-03-06,M05,0,4,443
2026-03-07,M05,0,6,437
2026-03-08,M05,0,9,428
2026-03-09,M05,0,5,423
2026-03-10,M05,0,4,419
2026-03-11,M05,0,3,416
2026-03-12,M05,0,4,412
2026-03-13,M05,0,2,410
2026-03-14,M05,0,4,406
2026-03-15,M05,0,3,403
2026-03-16,M05,0,2,401
2026-03-17,M05,0,5,396
2026-03-18,M05,0,6,390
2026-03-19,M05,73,4,459
2026-03-20,M05,0,3,456
2026-03-21,M05,0,6,450
2026-03-22,M05,0,4,446
2026-03-23,M05,0,6,440
2026-03-24,M05,0,6,434
2026-03-25,M05,0,3,431
2026-03-26,M05,0,6,425
2026-03-27,M05,0,5,420
2026-03-28,M05,0,4,416
2026-03-29,M05,0,5,411
2026-03-30,M05,0,2,409
2026-03-31,M05,0,3,406
2026-04-01,M05,0,2,404
2026-04-02,M05,0,4,400
2026-04-03,M05,0,2,398
2026-04-04,M05,0,1,397
2026-04-05,M05,52,1,448
2026-04-06,M05,0,1,447
2026-04-07,M05,0,2,445
2026-04-08,M05,0,1,444
2026-04-09,M05,0,3,441
2026-04-10,M05,0,4,437
2026-04-11,M05,0,1,436
2026-04-12,M05,0,2,434
2026-04-13,M05,0,6,428
2026-04-14,M05,0,3,425
2026-04-15,M05,0,6,419
2026-04-16,M05,0,4,415
2026-04-17,M05,0,4,411
2026-04-18,M05,0,2,409
2026-04-19,M05,64,7,466
2026-04-20,M05,0,5,461
2026-04-21,M05,0,4,457
2026-04-22,M05,0,2,455
2026-04-23,M05,0,8,447
2026-04-24,M05,0,2,445
2026-04-25,M05,0,3,442
2026-04-26,M05,0,2,440
2026-04-27,M05,0,2,438
2026-04-28,M05,0,10,428
2026-04-29,M05,0,2,426
2026-04-30,M05,0,7,419
2026-05-01,M05,0,2,417
2026-05-02,M05,0,10,407
2026-05-03,M05,0,2,405
2026-05-04,M05,0,5,400
2026-05-05,M05,64,6,458
2026-05-06,M05,0,5,453
2026-05-07,M05,0,7,446
2026-05-08,M05,0,6,440
2026-05-09,M05,0,3,437
2026-05-10,M05,0,4,433
2026-05-11,M05,0,6,427
2026-05-12,M05,0,5,422
2026-05-13,M05,0,8,414
2026-05-14,M05,0,1,413
2026-05-15,M05,0,4,409
2026-05-16,M05,0,4,405
2026-05-17,M05,0,1,404
2026-05-18,M05,0,5,399
2026-05-19,M05,54,3,450
2026-05-20,M05,0,7,443
2026-05-21,M05,0,4,439
2026-05-22,M05,0,6,433
2026-05-23,M05,0,6,427
2026-05-24,M05,0,3,424
2026-05-25,M05,0,6,418
2026-05-26,M05,0,3,415
2026-05-27,M05,0,4,411
2026-05-28,M05,0,4,407
2026-05-29,M05,0,6,401
2026-05-30,M05,0,6,395
2026-05-31,M05,0,1,394
2026-06-01,M05,0,4,390
2026-06-02,M05,0,10,380
2026-06-03,M05,0,4,376
2026-06-04,M05,0,7,369
2026-06-05,M05,60,5,424
2026-06-06,M05,0,5,419
2026-06-07,M05,0,4,415
2026-06-08,M05,0,4,411
2026-06-09,M05,0,4,407
2026-06-10,M05,0,3,404
2026-06-11,M05,0,7,397
2026-06-12,M05,0,4,393
2026-06-13,M05,0,6,387
2026-06-14,M05,0,6,381
2026-06-15,M05,0,3,378
2026-06-16,M05,0,4,374
2026-06-17,M05,0,5,369
2026-06-18,M05,0,4,365
2026-06-19,M05,73,4,434
2026-06-20,M05,0,2,432
2026-06-21,M05,0,3,429
2026-06-22,M05,0,2,427
2026-06-23,M05,0,5,422
2026-06-24,M05,0,3,419
2026-06-25,M05,0,5,414
2026-06-26,M05,0,9,405
2026-06-27,M05,0,2,403
2026-06-28,M05,0,4,399
2026-06-29,M05,0,4,395
2026-06-30,M05,0,4,391
2026-07-01,M05,0,1,390
2026-07-02,M05,0,3,387
2026-07-03,M05,0,3,384
2026-07-04,M05,0,4,380
2026-07-05,M05,69,4,445
2026-07-06,M05,0,6,439
2026-07-07,M05,0,5,434
2026-07-08,M05,0,5,429
2026-07-09,M05,0,3,426
2026-07-10,M05,0,2,424
2026-07-11,M05,0,1,423
2026-07-12,M05,0,8,415
2026-07-13,M05,0,4,411
2026-07-14,M05,0,3,408
2026-07-15,M05,0,9,399
2026-07-16,M05,0,2,397
2026-07-17,M05,0,4,393
2026-07-18,M05,0,6,387
2026-07-19,M05,62,1,448
2026-07-20,M05,0,3,445
2026-07-21,M05,0,2,443
2026-07-22,M05,0,3,440
2026-07-23,M05,0,4,436
2026-07-24,M05,0,4,432
2026-07-25,M05,0,1,431
2026-07-26,M05,0,1,430
2026-07-27,M05,0,3,427
2026-07-28,M05,0,3,424
2026-07-29,M05,0,2,422
2026-07-30,M05,0,7,415
2026-07-31,M05,0,4,411
2026-08-01,M05,0,2,409
2026-08-02,M05,0,1,408
2026-08-03,M05,0,5,403
2026-08-04,M05,0,3,400
2026-08-05,M05,58,3,455
2026-08-06,M05,0,2,453
2026-08-07,M05,0,6,447
2026-08-08,M05,0,4,443
2026-08-09,M05,0,3,440
2026-08-10,M05,0,5,435
2026-08-11,M05,0,4,431
2026-08-12,M05,0,3,428
2026-08-13,M05,0,4,424
2026-08-14,M05,0,10,414
2026-08-15,M05,0,5,409
2026-08-16,M05,0,3,406
2026-08-17,M05,0,6,400
2026-08-18,M05,0,2,398
2026-08-19,M05,70,2,466
2026-08-20,M05,0,3,463
2026-08-21,M05,0,3,460
2026-08-22,M05,0,6,454
2026-08-23,M05,0,6,448
2026-08-24,M05,0,5,443
2026-08-25,M05,0,6,437
2026-08-26,M05,0,8,429
2026-08-27,M05,0,6,423
2026-08-28,M05,0,4,419
2026-08-29,M05,0,4,415
2026-08-30,M05,0,3,412
2026-08-31,M05,0,2,410
2026-09-01,M05,0,2,408
2026-09-02,M05,0,3,405
2026-09-03,M05,0,7,398
2026-09-04,M05,0,6,392
2026-09-05,M05,55,5,442
2026-09-06,M05,0,2,440
2026-09-07,M05,0,3,437
2026-09-08,M05,0,6,431
2026-09-09,M05,0,4,427
2026-09-10,M05,0,2,425
2026-09-11,M05,0,5,420
2026-09-12,M05,0,4,416
2026-09-13,M05,0,9,407
2026-09-14,M05,0,2,405
2026-09-15,M05,0,3,402
2026-09-16,M05,0,3,399
2026-09-17,M05,0,3,396
2026-09-18,M05,0,7,389
2026-09-19,M05,57,4,442
2026-09-20,M05,0,7,435
2026-09-21,M05,0,2,433
2026-09-22,M05,0,4,429
2026-09-23,M05,0,8,421
2026-09-24,M05,0,1,420
2026-09-25,M05,0,3,417
2026-09-26,M05,0,5,412
2026-09-27,M05,0,3,409
2026-09-28,M05,0,5,404
2026-09-29,M05,0,4,400
2026-09-30,M05,0,6,394
2026-10-01,M05,0,4,390
2026-10-02,M05,0,7,383
2026-10-03,M05,0,5,378
2026-10-04,M05,0,4,374
2026-10-05,M05,62,1,435
2026-10-06,M05,0,4,431
2026-10-07,M05,0,2,429
2026-10-08,M05,0,3,426
2026-10-09,M05,0,6,420
2026-10-10,M05,0,5,415
2026-10-11,M05,0,9,406
2026-10-12,M05,0,2,404
2026-10-13,M05,0,7,397
2026-10-14,M05,0,5,392
2026-10-15,M05,0,4,388
2026-10-16,M05,0,2,386
2026-10-17,M05,0,3,383
2026-10-18,M05,0,0,383
2026-10-19,M05,71,6,448
2026-10-20,M05,0,5,443
2026-10-21,M05,0,3,440
2026-10-22,M05,0,2,438
2026-10-23,M05,0,6,432
2026-10-24,M05,0,6,426
2026-10-25,M05,0,8,418
2026-10-26,M05,0,3,415
2026-10-27,M05,0,3,412
2026-10-28,M05,0,3,409
2026-10-29,M05,0,0,409
2026-10-30,M05,0,5,404
2026-10-31,M05,0,8,396
2026-11-01,M05,0,3,393
2026-11-02,M05,0,4,389
2026-11-03,M05,0,7,382
2026-11-04,M05,0,9,373
2026-11-05,M05,67,7,433
2026-11-06,M05,0,4,429
2026-11-07,M05,0,1,428
2026-11-08,M05,0,4,424
2026-11-09,M05,0,4,420
2026-11-10,M05,0,0,420
2026-11-11,M05,0,5,415
2026-11-12,M05,0,2,413
2026-11-13,M05,0,2,411
2026-11-14,M05,0,3,408
2026-11-15,M05,0,3,405
2026-11-16,M05,0,7,398
2026-11-17,M05,0,1,397
2026-11-18,M05,0,2,395
2026-11-19,M05,43,8,430
2026-11-20,M05,0,6,424
2026-11-21,M05,0,2,422
2026-11-22,M05,0,3,419
2026-11-23,M05,0,3,416
2026-11-24,M05,0,4,412
2026-11-25,M05,0,10,402
2026-11-26,M05,0,6,396
2026-11-27,M05,0,5,391
2026-11-28,M05,0,5,386
2026-11-29,M05,0,8,378
2026-11-30,M05,0,3,375
2026-12-01,M05,0,2,373
2026-12-02,M05,0,6,367
2026-12-03,M05,0,7,360
2026-12-04,M05,0,4,356
2026-12-05,M05,66,2,420
2026-12-06,M05,0,6,414
2026-12-07,M05,0,7,407
2026-12-08,M05,0,6,401
2026-12-09,M05,0,4,397
2026-12-10,M05,0,6,391
2026-12-11,M05,0,1,390
2026-12-12,M05,0,3,387
2026-12-13,M05,0,7,380
2026-12-14,M05,0,3,377
2026-12-15,M05,0,0,377
2026-12-16,M05,0,8,369
2026-12-17,M05,0,2,367
2026-12-18,M05,0,5,362
2026-12-19,M05,60,2,420
2026-12-20,M05,0,1,419
2026-12-21,M05,0,6,413
2026-12-22,M05,0,6,407
2026-12-23,M05,0,3,404
2026-12-24,M05,0,2,402
2026-12-25,M05,0,3,399
2026-12-26,M05,0,4,395
2026-12-27,M05,0,1,394
2026-12-28,M05,0,3,391
2026-12-29,M05,0,2,389
2026-12-30,M05,0,8,381
2026-12-31,M05,0,2,379
2025-01-01,M06,0,7,513
2025-01-02,M06,0,5,508
2025-01-03,M06,0,7,501
2025-01-04,M06,0,3,498
2025-01-05,M06,0,3,495
2025-01-06,M06,59,3,551
2025-01-07,M06,0,7,544
2025-01-08,M06,0,5,539
2025-01-09,M06,0,2,537
2025-01-10,M06,0,3,534
2025-01-11,M06,0,7,527
2025-01-12,M06,0,2,525
2025-01-13,M06,0,4,521
2025-01-14,M06,0,5,516
2025-01-15,M06,0,6,510
2025-01-16,M06,0,6,504
2025-01-17,M06,0,4,500
2025-01-18,M06,0,3,497
2025-01-19,M06,0,4,493
2025-01-20,M06,71,0,564
2025-01-21,M06,0,4,560
2025-01-22,M06,0,4,556
2025-01-23,M06,0,2,554
2025-01-24,M06,0,4,550
2025-01-25,M06,0,4,546
2025-01-26,M06,0,4,542
2025-01-27,M06,0,5,537
2025-01-28,M06,0,4,533
2025-01-29,M06,0,2,531
2025-01-30,M06,0,4,527
2025-01-31,M06,0,5,522
2025-02-01,M06,0,9,513
2025-02-02,M06,0,4,509
2025-02-03,M06,0,2,507
2025-02-04,M06,0,2,505
2025-02-05,M06,0,3,502
2025-02-06,M06,54,2,554
2025-02-07,M06,0,6,548
2025-02-08,M06,0,4,544
2025-02-09,M06,0,4,540
2025-02-10,M06,0,5,535
2025-02-11,M06,0,2,533
2025-02-12,M06,0,4,529
2025-02-13,M06,0,3,526
2025-02-14,M06,0,7,519
2025-02-15,M06,0,2,517
2025-02-16,M06,0,4,513
2025-02-17,M06,0,1,512
2025-02-18,M06,0,5,507
2025-02-19,M06,0,2,505
2025-02-20,M06,81,2,584
2025-02-21,M06,0,3,581
2025-02-22,M06,0,1,580
2025-02-23,M06,0,3,577
2025-02-24,M06,0,4,573
2025-02-25,M06,0,3,570
2025-02-26,M06,0,4,566
2025-02-27,M06,0,4,562
2025-02-28,M06,0,5,557
2025-03-01,M06,0,5,552
2025-03-02,M06,0,2,550
2025-03-03,M06,0,5,545
2025-03-04,M06,0,4,541
2025-03-05,M06,0,6,535
2025-03-06,M06,67,3,599
2025-03-07,M06,0,10,589
2025-03-08,M06,0,3,586
2025-03-09,M06,0,9,577
2025-03-10,M06,0,3,574
2025-03-11,M06,0,5,569
2025-03-12,M06,0,6,563
2025-03-13,M06,0,3,560
2025-03-14,M06,0,3,557
2025-03-15,M06,0,2,555
2025-03-16,M06,0,7,548
2025-03-17,M06,0,4,544
2025-03-18,M06,0,4,540
2025-03-19,M06,0,5,535
2025-03-20,M06,51,7,579
2025-03-21,M06,0,5,574
2025-03-22,M06,0,5,569
2025-03-23,M06,0,6,563
2025-03-24,M06,0,6,557
2025-03-25,M06,0,5,552
2025-03-26,M06,0,4,548
2025-03-27,M06,0,2,546
2025-03-28,M06,0,2,544
2025-03-29,M06,0,7,537
2025-03-30,M06,0,3,534
2025-03-31,M06,0,2,532
2025-04-01,M06,0,2,530
2025-04-02,M06,0,8,522
2025-04-03,M06,0,6,516
2025-04-04,M06,0,3,513
2025-04-05,M06,0,6,507
2025-04-06,M06,53,5,555
2025-04-07,M06,0,5,550
2025-04-08,M06,0,2,548
2025-04-09,M06,0,3,545
2025-04-10,M06,0,0,545
2025-04-11,M06,0,6,539
2025-04-12,M06,0,4,535
2025-04-13,M06,0,7,528
2025-04-14,M06,0,2,526
2025-04-15,M06,0,6,520
2025-04-16,M06,0,4,516
2025-04-17,M06,0,7,509
2025-04-18,M06,0,2,507
2025-04-19,M06,0,4,503
2025-04-20,M06,54,5,552
2025-04-21,M06,0,3,549
2025-04-22,M06,0,4,545
2025-04-23,M06,0,2,543
2025-04-24,M06,0,4,539
2025-04-25,M06,0,7,532
2025-04-26,M06,0,7,525
2025-04-27,M06,0,2,523
2025-04-28,M06,0,3,520
2025-04-29,M06,0,6,514
2025-04-30,M06,0,6,508
2025-05-01,M06,0,6,502
2025-05-02,M06,0,4,498
2025-05-03,M06,0,4,494
2025-05-04,M06,0,4,490
2025-05-05,M06,0,5,485
2025-05-06,M06,58,4,539
2025-05-07,M06,0,4,535
2025-05-08,M06,0,0,535
2025-05-09,M06,0,2,533
2025-05-10,M06,0,8,525
2025-05-11,M06,0,3,522
2025-05-12,M06,0,4,518
2025-05-13,M06,0,4,514
2025-05-14,M06,0,4,510
2025-05-15,M06,0,6,504
2025-05-16,M06,0,5,499
2025-05-17,M06,0,7,492
2025-05-18,M06,0,5,487
2025-05-19,M06,0,7,480
2025-05-20,M06,51,5,526
2025-05-21,M06,0,3,523
2025-05-22,M06,0,3,520
2025-05-23,M06,0,2,518
2025-05-24,M06,0,7,511
2025-05-25,M06,0,5,506
2025-05-26,M06,0,5,501
2025-05-27,M06,0,3,498
2025-05-28,M06,0,4,494
2025-05-29,M06,0,4,490
2025-05-30,M06,0,4,486
2025-05-31,M06,0,6,480
2025-06-01,M06,0,5,475
2025-06-02,M06,0,4,471
2025-06-03,M06,0,5,466
2025-06-04,M06,0,5,461
2025-06-05,M06,0,6,455
2025-06-06,M06,80,6,529
2025-06-07,M06,0,5,524
2025-06-08,M06,0,3,521
2025-06-09,M06,0,3,518
2025-06-10,M06,0,4,514
2025-06-11,M06,0,3,511
2025-06-12,M06,0,2,509
2025-06-13,M06,0,8,501
2025-06-14,M06,0,3,498
2025-06-15,M06,0,3,495
2025-06-16,M06,0,2,493
2025-06-17,M06,0,8,485
2025-06-18,M06,0,2,483
2025-06-19,M06,0,4,479
2025-06-20,M06,64,1,542
2025-06-21,M06,0,2,540
2025-06-22,M06,0,3,537
2025-06-23,M06,0,2,535
2025-06-24,M06,0,4,531
2025-06-25,M06,0,1,530
2025-06-26,M06,0,3,527
2025-06-27,M06,0,4,523
2025-06-28,M06,0,3,520
2025-06-29,M06,0,2,518
2025-06-30,M06,0,1,517
2025-07-01,M06,0,3,514
2025-07-02,M06,0,5,509
2025-07-03,M06,0,5,504
2025-07-04,M06,0,2,502
2025-07-05,M06,0,3,499
2025-07-06,M06,50,4,545
2025-07-07,M06,0,4,541
2025-07-08,M06,0,3,538
2025-07-09,M06,0,3,535
2025-07-10,M06,0,6,529
2025-07-11,M06,0,3,526
2025-07-12,M06,0,4,522
2025-07-13,M06,0,4,518
2025-07-14,M06,0,5,513
2025-07-15,M06,0,0,513
2025-07-16,M06,0,0,513
2025-07-17,M06,0,2,511
2025-07-18,M06,0,7,504
2025-07-19,M06,0,2,502
2025-07-20,M06,71,2,571
2025-07-21,M06,0,5,566
2025-07-22,M06,0,5,561
2025-07-23,M06,0,5,556
2025-07-24,M06,0,2,554
2025-07-25,M06,0,4,550
2025-07-26,M06,0,4,546
2025-07-27,M06,0,4,542
2025-07-28,M06,0,5,537
2025-07-29,M06,0,3,534
2025-07-30,M06,0,4,530
2025-07-31,M06,0,3,527
2025-08-01,M06,0,5,522
2025-08-02,M06,0,3,519
2025-08-03,M06,0,7,512
2025-08-04,M06,0,1,511
2025-08-05,M06,0,2,509
2025-08-06,M06,60,6,563
2025-08-07,M06,0,2,561
2025-08-08,M06,0,7,554
2025-08-09,M06,0,5,549
2025-08-10,M06,0,3,546
2025-08-11,M06,0,1,545
2025-08-12,M06,0,6,539
2025-08-13,M06,0,4,535
2025-08-14,M06,0,5,530
2025-08-15,M06,0,2,528
2025-08-16,M06,0,2,526
2025-08-17,M06,0,4,522
2025-08-18,M06,0,4,518
2025-08-19,M06,0,3,515
2025-08-20,M06,72,5,582
2025-08-21,M06,0,1,581
2025-08-22,M06,0,8,573
2025-08-23,M06,0,3,570
2025-08-24,M06,0,1,569
2025-08-25,M06,0,4,565
2025-08-26,M06,0,4,561
2025-08-27,M06,0,4,557
2025-08-28,M06,0,3,554
2025-08-29,M06,0,4,550
2025-08-30,M06,0,4,546
2025-08-31,M06,0,3,543
2025-09-01,M06,0,9,534
2025-09-02,M06,0,3,531
2025-09-03,M06,0,6,525
2025-09-04,M06,0,2,523
2025-09-05,M06,0,0,523
2025-09-06,M06,52,2,573
2025-09-07,M06,0,1,572
2025-09-08,M06,0,6,566
2025-09-09,M06,0,3,563
2025-09-10,M06,0,5,558
2025-09-11,M06,0,5,553
2025-09-12,M06,0,4,549
