id_facture,id_client,date_facture,date_echeance,date_encaissement,montant_ttc,montant_encaisse,conditions_paiement
301912,9546,2023-10-12,2023-10-27,2023-10-24,246530,246530,Comptant
301913,746,2023-10-13,2023-10-28,2023-10-28,540665,540665,Comptant
301914,5372,2023-10-14,2023-10-29,2023-10-26,835085,835085,Comptant
301915,1578,2023-10-14,2023-11-13,2023-11-13,833980,833980,30 j
301916,7677,2023-10-13,2023-10-28,2023-10-26,1593520,1593520,Comptant
301917,8063,2023-10-14,2023-12-13,,271095,0,60 j
301918,16760,2023-10-15,2023-10-30,2023-10-31,1575455,1575455,Comptant
301919,15080,2023-10-13,2023-11-12,2023-11-07,802170,802170,30 j
301920,18026,2023-10-15,2023-12-14,2023-12-11,918275,918275,60 j
301921,14064,2023-10-15,2023-10-30,2023-10-29,1654950,1654950,Comptant
301922,11792,2023-10-13,2023-12-12,2023-12-11,1588170,1588170,60 j
301923,15811,2023-10-16,2023-11-15,,865620,0,30 j
301924,1676,2023-10-15,2023-10-30,2023-10-25,995605,995605,Comptant
301925,13069,2023-10-15,2023-12-14,,415380,0,60 j
301926,21182,2023-10-15,2023-10-30,,1543835,0,Comptant
301927,8475,2023-10-16,2023-10-31,2023-10-30,1571030,1571030,Comptant
301928,14117,2023-10-14,2023-10-29,2023-10-29,452035,452035,Comptant
301929,18321,2023-10-14,2023-10-29,2023-10-27,946490,946490,Comptant
301930,18215,2023-10-17,2023-11-16,,1702315,0,30 j
301931,3534,2023-10-16,2023-10-31,2023-10-28,196905,196905,Comptant
301932,1590,2023-10-15,2023-11-14,2023-11-14,1241270,1241270,30 j
301933,14583,2023-10-16,2023-10-31,2023-11-02,456085,456085,Comptant
301934,13637,2023-10-17,2023-11-16,2023-11-13,1755060,1755060,30 j
301935,1712,2023-10-16,2023-11-15,2023-12-30,173130,173130,30 j
301936,12995,2023-10-17,2023-11-01,,373715,0,Comptant
301937,7724,2023-10-16,2023-11-15,2023-11-15,524620,524620,30 j
301938,2128,2023-10-18,2023-11-02,2023-11-03,875375,875375,Comptant
301939,927,2023-10-17,2023-11-01,2023-10-27,211450,211450,Comptant
301940,13603,2023-10-18,2023-11-02,2023-10-28,1632695,1632695,Comptant
301941,1013,2023-10-16,2023-12-15,2023-12-12,98135,98135,60 j
301942,3121,2023-10-16,2023-12-15,2023-12-15,1044885,1044885,60 j
301943,16440,2023-10-19,2023-11-03,2023-10-31,206765,206765,Comptant
301944,14550,2023-10-17,2023-11-01,2023-10-27,1268275,1268275,Comptant
301945,5394,2023-10-17,2023-11-01,,393010,0,Comptant
301946,21140,2023-10-17,2023-11-01,2023-12-16,499900,499900,Comptant
301947,19249,2023-10-18,2023-11-17,2023-11-17,879230,879230,30 j
301948,8763,2023-10-18,2023-11-02,,1200635,0,Comptant
301949,21286,2023-10-17,2023-11-01,2023-10-29,1679405,1679405,Comptant
301950,18576,2023-10-20,2023-11-04,2023-10-30,659885,659885,Comptant
301951,20919,2023-10-20,2023-11-04,2023-11-01,399245,399245,Comptant
301952,11524,2023-10-19,2023-11-03,2023-11-01,537575,537575,Comptant
301953,19135,2023-10-20,2023-11-04,2023-11-03,675205,675205,Comptant
301954,22913,2023-10-18,2023-11-02,2023-11-01,1454005,1454005,Comptant
301955,18641,2023-10-20,2023-11-04,2023-11-03,301030,301030,Comptant
301956,9417,2023-10-21,2023-11-05,2023-11-03,261015,261015,Comptant
301957,12332,2023-10-21,2023-11-05,2023-10-31,595650,595650,Comptant
301958,1532,2023-10-20,2023-11-19,2023-11-24,296615,296615,30 j
301959,16212,2023-10-21,2023-11-05,2023-11-06,1678800,1678800,Comptant
301960,17151,2023-10-21,2023-11-05,2023-11-04,97105,97105,Comptant
301961,6371,2023-10-21,2023-11-05,2023-11-03,1648465,1648465,Comptant
301962,22871,2023-10-20,2023-11-04,2023-11-04,581710,581710,Comptant
301963,11337,2023-10-20,2023-11-04,2023-10-30,82400,82400,Comptant
301964,12316,2023-10-21,2023-12-20,2023-12-17,1558640,1558640,60 j
301965,7156,2023-10-20,2023-11-04,2023-11-01,1549550,1549550,Comptant
301966,3993,2023-10-22,2023-11-21,2023-11-18,811600,811600,30 j
301967,20033,2023-10-20,2023-11-19,2023-11-16,1124685,1124685,30 j
301968,8317,2023-10-22,2023-11-21,2023-11-20,438305,438305,30 j
301969,12311,2023-10-22,2023-11-06,2023-11-03,1082225,1082225,Comptant
301970,14144,2023-10-23,2023-11-07,2023-11-04,1641570,1641570,Comptant
301971,4610,2023-10-23,2023-11-07,2023-11-05,900410,900410,Comptant
301972,21204,2023-10-22,2023-11-06,,1795550,0,Comptant
301973,11997,2023-10-21,2023-11-20,2023-11-22,1601430,1601430,30 j
301974,13152,2023-10-23,2023-12-22,2023-12-21,292995,292995,60 j
301975,14379,2023-10-21,2023-11-20,2023-11-17,221130,221130,30 j
301976,12273,2023-10-23,2023-11-22,2023-12-12,474225,474225,30 j
301977,9684,2023-10-24,2023-11-08,2023-11-08,1483625,1483625,Comptant
301978,4489,2023-10-22,2023-12-21,2023-12-21,176345,176345,60 j
301979,12017,2023-10-22,2023-11-21,,1456025,0,30 j
301980,19901,2023-10-23,2023-11-07,,748585,0,Comptant
301981,12807,2023-10-24,2023-12-23,2023-12-20,1437515,1437515,60 j
301982,9937,2023-10-22,2023-11-21,,114495,0,30 j
301983,9133,2023-10-23,2023-11-22,2023-11-17,894555,894555,30 j
301984,1656,2023-10-25,2023-11-09,2023-12-24,609185,609185,Comptant
301985,22210,2023-10-25,2023-11-09,2023-11-09,938470,938470,Comptant
301986,20379,2023-10-23,2023-11-07,2023-11-07,1686075,1686075,Comptant
301987,13136,2023-10-24,2023-11-23,2023-11-22,152805,152805,30 j
301988,14585,2023-10-25,2023-11-24,,1755385,0,30 j
301989,16726,2023-10-25,2023-11-09,2023-11-04,1314840,1314840,Comptant
301990,9093,2023-10-24,2023-11-08,,1797305,0,Comptant
301991,13431,2023-10-26,2023-11-10,2023-11-10,1427980,1427980,Comptant
301992,8131,2023-10-26,2023-11-10,,677360,0,Comptant
301993,13439,2023-10-24,2023-11-08,2023-11-09,423295,423295,Comptant
301994,10025,2023-10-25,2023-11-09,2023-11-14,317795,317795,Comptant
301995,6857,2023-10-24,2023-11-08,,131825,0,Comptant
301996,4464,2023-10-24,2023-11-08,,1638465,0,Comptant
301997,13975,2023-10-25,2023-11-09,2023-11-04,1615155,1615155,Comptant
301998,20566,2023-10-27,2023-11-11,2023-11-08,1217230,1217230,Comptant
301999,1253,2023-10-27,2023-11-26,2023-11-23,506320,506320,30 j
302000,15746,2023-10-26,2023-11-10,2023-11-08,1744200,1744200,Comptant
302001,19802,2023-10-26,2023-11-10,2023-11-07,1748330,1748330,Comptant
302002,12686,2023-10-26,2023-11-25,2023-11-25,824185,824185,30 j
302003,17094,2023-10-26,2023-11-25,2023-11-25,665175,665175,30 j
302004,16098,2023-10-26,2023-11-10,2023-11-08,1752025,1752025,Comptant
302005,17928,2023-10-28,2023-11-12,2023-11-12,432630,432630,Comptant
302006,13280,2023-10-26,2023-11-25,2023-11-24,942150,942150,30 j
302007,5693,2023-10-28,2023-11-12,2023-11-07,1087990,1087990,Comptant
302008,15354,2023-10-27,2023-11-11,2023-11-09,1035440,1035440,Comptant
302009,19003,2023-10-27,2023-12-26,2023-12-28,70170,70170,60 j
302010,20305,2023-10-29,2023-11-28,2023-11-28,1510220,1510220,30 j
302011,17504,2023-10-29,2023-11-13,2023-11-13,673710,673710,Comptant
302012,2056,2023-10-27,2023-11-11,2023-11-12,1283070,1283070,Comptant
302013,14264,2023-10-28,2023-11-12,,1117195,0,Comptant
302014,18649,2023-10-27,2023-11-26,2023-11-24,108610,108610,30 j
302015,18886,2023-10-28,2023-11-27,2023-11-27,590920,590920,30 j
302016,3124,2023-10-29,2023-12-28,2023-12-28,449225,449225,60 j
302017,15285,2023-10-28,2023-11-12,2023-11-09,450320,450320,Comptant
302018,7959,2023-10-29,2023-11-13,2023-11-11,88205,88205,Comptant
302019,13292,2023-10-28,2023-11-12,2023-11-07,1348210,1348210,Comptant
302020,21159,2023-10-30,2023-11-29,2023-11-29,889830,889830,30 j
302021,7534,2023-10-28,2023-11-12,2023-11-11,70460,70460,Comptant
302022,18882,2023-10-28,2023-11-27,2023-11-27,374265,374265,30 j
302023,13611,2023-10-29,2023-11-13,2023-11-11,748010,748010,Comptant
302024,14560,2023-10-30,2023-11-29,2023-11-29,645175,645175,30 j
302025,4615,2023-10-29,2023-12-28,2023-12-25,1482205,1482205,60 j
302026,13813,2023-10-29,2023-11-13,2023-11-11,1365485,1365485,Comptant
302027,22213,2023-10-31,2023-11-15,2023-11-10,879145,879145,Comptant
302028,11962,2023-10-31,2023-11-15,,1198005,0,Comptant
302029,17585,2023-10-30,2023-11-29,2023-11-29,918725,918725,30 j
302030,12473,2023-11-01,2023-11-16,2023-11-15,1382835,1382835,Comptant
302031,5223,2023-11-01,2023-12-31,2023-12-31,1661775,1661775,60 j
302032,16472,2023-10-30,2023-11-14,2023-11-12,1234750,1234750,Comptant
302033,16359,2023-11-01,2023-11-16,2023-11-13,450915,450915,Comptant
302034,1473,2023-10-30,2023-11-14,2023-11-11,1566945,1566945,Comptant
302035,4693,2023-10-31,2023-11-15,2023-11-10,1512635,1512635,Comptant
302036,10777,2023-11-01,2023-11-16,2023-11-16,1584515,1584515,Comptant
302037,1410,2023-10-31,2023-11-15,,317805,0,Comptant
302038,10228,2023-11-02,2024-01-01,2023-12-30,1099340,1099340,60 j
302039,7137,2023-11-01,2023-11-16,2023-11-17,309995,309995,Comptant
302040,11107,2023-11-02,2023-12-02,2023-11-30,821510,821510,30 j
302041,17919,2023-11-01,2023-11-16,2023-12-06,1589040,1589040,Comptant
302042,2151,2023-11-01,2023-11-16,2023-11-13,305525,305525,Comptant
302043,14204,2023-11-02,2023-11-17,,557430,0,Comptant
302044,12598,2023-11-03,2023-12-03,2023-12-03,974880,974880,30 j
302045,1204,2023-11-01,2023-12-01,2023-12-01,415165,415165,30 j
302046,2733,2023-11-03,2023-12-03,2023-11-28,1788310,1788310,30 j
302047,20998,2023-11-03,2023-11-18,2023-11-13,1079010,1079010,Comptant
302048,14175,2023-11-02,2023-12-02,2023-12-22,1756535,1756535,30 j
302049,8992,2023-11-03,2023-11-18,2023-11-18,636450,636450,Comptant
302050,21039,2023-11-01,2023-11-16,2023-11-15,1271255,1271255,Comptant
302051,16310,2023-11-04,2023-12-04,2023-12-01,321395,321395,30 j
302052,19446,2023-11-04,2023-11-19,2023-11-17,140965,140965,Comptant
302053,16930,2023-11-02,2023-12-02,2023-11-29,646620,646620,30 j
302054,15999,2023-11-02,2023-11-17,,1313215,0,Comptant
302055,2833,2023-11-04,2024-01-03,2024-01-02,1188685,1188685,60 j
302056,2828,2023-11-03,2023-12-03,,774560,0,30 j
302057,21658,2023-11-04,2023-11-19,2023-11-20,311580,311580,Comptant
302058,2473,2023-11-04,2023-12-04,2023-12-04,765125,765125,30 j
302059,646,2023-11-03,2023-11-18,2023-11-15,132720,132720,Comptant
302060,1146,2023-11-05,2024-01-04,2024-01-04,84035,84035,60 j
302061,2048,2023-11-05,2023-11-20,2023-11-19,1461270,1461270,Comptant
302062,19431,2023-11-05,2023-11-20,,579855,0,Comptant
302063,23912,2023-11-04,2024-01-03,2024-01-03,350535,350535,60 j
302064,1846,2023-11-06,2023-11-21,,806385,0,Comptant
302065,22859,2023-11-06,2023-12-06,2023-12-04,838770,838770,30 j
302066,1802,2023-11-06,2023-11-21,2023-11-18,938495,938495,Comptant
302067,21314,2023-11-05,2023-11-20,2023-11-20,487125,487125,Comptant
302068,7818,2023-11-04,2024-01-03,,1325965,0,60 j
302069,9477,2023-11-04,2023-11-19,2023-12-09,1703940,1703940,Comptant
302070,19957,2023-11-06,2023-12-06,2023-12-05,429620,429620,30 j
302071,7952,2023-11-06,2024-01-05,2024-01-04,109420,109420,60 j
302072,19218,2023-11-07,2023-11-22,,1670650,0,Comptant
302073,592,2023-11-06,2023-11-21,2023-11-21,1189935,1189935,Comptant
302074,19881,2023-11-05,2023-11-20,2023-11-18,307665,307665,Comptant
302075,13719,2023-11-07,2023-12-07,2023-12-06,1464110,1464110,30 j
302076,256,2023-11-06,2023-11-21,2023-11-20,1446740,1446740,Comptant
302077,10569,2023-11-07,2023-12-07,,985240,0,30 j
302078,10098,2023-11-08,2023-11-23,,1045825,0,Comptant
302079,5952,2023-11-07,2023-11-22,2023-11-20,1169480,1169480,Comptant
302080,4581,2023-11-08,2023-11-23,,350095,0,Comptant
302081,18500,2023-11-08,2023-11-23,2023-11-18,746310,746310,Comptant
302082,5395,2023-11-08,2023-11-23,2023-11-21,812895,812895,Comptant
302083,6202,2023-11-07,2023-12-07,2023-12-02,1396495,1396495,30 j
302084,22069,2023-11-07,2023-11-22,2023-11-22,455500,455500,Comptant
302085,1021,2023-11-08,2023-11-23,2023-12-13,907585,907585,Comptant
302086,13372,2023-11-08,2023-11-23,2023-11-18,1266500,1266500,Comptant
302087,20745,2023-11-09,2023-11-24,2023-11-21,622670,622670,Comptant
302088,19932,2023-11-07,2023-12-07,2023-12-05,134830,134830,30 j
302089,17753,2023-11-07,2023-12-07,2023-12-27,157895,157895,30 j
302090,11698,2023-11-07,2023-11-22,2023-11-19,474840,474840,Comptant
302091,9766,2023-11-09,2023-11-24,,1368675,0,Comptant
302092,2503,2023-11-08,2023-12-08,2023-12-08,406350,406350,30 j
302093,23857,2023-11-10,2023-11-25,2023-11-22,481630,481630,Comptant
302094,10887,2023-11-10,2023-11-25,2023-11-22,1291690,1291690,Comptant
302095,13156,2023-11-10,2023-11-25,,1190270,0,Comptant
302096,10637,2023-11-08,2023-11-23,2023-11-20,1310925,1310925,Comptant
302097,19527,2023-11-09,2023-11-24,2023-11-22,1605005,1605005,Comptant
302098,17284,2023-11-10,2023-12-10,2023-12-30,1464810,1464810,30 j
302099,12497,2023-11-10,2023-11-25,2023-11-22,1322400,1322400,Comptant
302100,17742,2023-11-10,2024-01-09,2024-01-08,880370,880370,60 j
302101,16525,2023-11-10,2024-01-09,2024-01-09,697945,697945,60 j
302102,22867,2023-11-09,2023-11-24,2023-11-19,1413435,1413435,Comptant
302103,21624,2023-11-10,2023-11-25,2023-11-20,1071090,1071090,Comptant
302104,10912,2023-11-11,2023-12-11,,535970,0,30 j
302105,9677,2023-11-12,2023-11-27,2023-11-25,607650,607650,Comptant
302106,23652,2023-11-12,2024-01-11,2024-01-06,79830,79830,60 j
302107,8478,2023-11-11,2023-12-11,2023-12-08,1224585,1224585,30 j
302108,17564,2023-11-10,2023-11-25,2023-11-25,1092380,1092380,Comptant
302109,8844,2023-11-10,2023-11-25,2023-11-27,971575,971575,Comptant
302110,19474,2023-11-10,2024-01-09,2024-01-09,1421075,1421075,60 j
302111,2793,2023-11-13,2024-01-12,2024-01-12,292235,292235,60 j
302112,19916,2023-11-12,2023-11-27,2023-11-28,1052160,1052160,Comptant
302113,4770,2023-11-12,2023-11-27,2023-11-24,1710320,1710320,Comptant
302114,13574,2023-11-13,2023-11-28,2023-11-23,898385,898385,Comptant
302115,7403,2023-11-12,2023-11-27,2023-11-27,1428050,1428050,Comptant
302116,17827,2023-11-12,2023-11-27,2023-11-22,791095,791095,Comptant
302117,19805,2023-11-12,2023-11-27,2023-11-27,658215,658215,Comptant
302118,12587,2023-11-13,2023-12-13,2023-12-08,1069210,1069210,30 j
302119,7711,2023-11-14,2023-11-29,2024-01-13,896520,896520,Comptant
302120,21792,2023-11-14,2023-11-29,2023-11-27,942965,942965,Comptant
302121,12805,2023-11-14,2023-11-29,2023-11-27,813725,813725,Comptant
302122,10177,2023-11-13,2023-11-28,2023-11-23,1361570,1361570,Comptant
302123,2125,2023-11-14,2023-12-14,2023-12-09,1026010,1026010,30 j
302124,16141,2023-11-15,2023-11-30,2023-11-28,1231820,1231820,Comptant
302125,8265,2023-11-13,2023-12-13,2023-12-13,227960,227960,30 j
302126,7675,2023-11-13,2023-11-28,,653800,0,Comptant
302127,17138,2023-11-13,2024-01-12,2024-01-10,124810,124810,60 j
302128,22513,2023-11-15,2023-11-30,2023-11-27,1696710,1696710,Comptant
302129,2042,2023-11-13,2023-11-28,2023-11-27,832060,832060,Comptant
302130,9346,2023-11-14,2023-11-29,2023-11-27,629135,629135,Comptant
302131,22600,2023-11-16,2023-12-01,2023-11-30,428995,428995,Comptant
302132,12651,2023-11-16,2023-12-01,,257540,0,Comptant
302133,18092,2023-11-15,2023-11-30,2023-11-30,1034780,1034780,Comptant
302134,2208,2023-11-15,2023-11-30,2023-11-30,697080,697080,Comptant
302135,20124,2023-11-16,2024-01-15,2024-01-13,1135425,1135425,60 j
302136,20254,2023-11-14,2023-11-29,,88310,0,Comptant
302137,1171,2023-11-16,2023-12-01,2023-11-26,326455,326455,Comptant
302138,6500,2023-11-15,2023-11-30,2023-11-27,687225,687225,Comptant
302139,16129,2023-11-17,2023-12-02,2023-11-27,312665,312665,Comptant
302140,16760,2023-11-16,2023-12-01,2023-11-30,957550,957550,Comptant
302141,2092,2023-11-16,2024-01-15,2024-01-13,527715,527715,60 j
302142,5089,2023-11-15,2023-12-15,,587590,0,30 j
302143,4969,2023-11-17,2023-12-17,2023-12-12,606545,606545,30 j
302144,2253,2023-11-17,2024-01-16,2024-01-11,607760,607760,60 j
302145,20845,2023-11-17,2024-01-16,2024-01-11,1667095,1667095,60 j
302146,4059,2023-11-18,2023-12-18,2023-12-16,1776295,1776295,30 j
302147,10556,2023-11-17,2023-12-17,,171175,0,30 j
302148,5894,2023-11-18,2023-12-03,2023-11-30,1468735,1468735,Comptant
302149,20500,2023-11-18,2023-12-03,,773745,0,Comptant
302150,23012,2023-11-18,2023-12-03,2023-11-28,696495,696495,Comptant
302151,12323,2023-11-19,2023-12-04,2023-12-05,1798225,1798225,Comptant
302152,19749,2023-11-17,2023-12-17,2023-12-15,1379080,1379080,30 j
302153,6202,2023-11-18,2023-12-18,,288560,0,30 j
302154,15453,2023-11-17,2023-12-02,,1485815,0,Comptant
302155,2082,2023-11-18,2024-01-17,2024-01-12,1233745,1233745,60 j
302156,21868,2023-11-18,2023-12-03,2023-12-03,1508325,1508325,Comptant
302157,14326,2023-11-18,2023-12-18,2023-12-16,326085,326085,30 j
302158,14318,2023-11-20,2023-12-05,2023-12-04,792085,792085,Comptant
302159,7907,2023-11-20,2023-12-20,2023-12-19,1070420,1070420,30 j
302160,21876,2023-11-18,2023-12-03,2023-12-05,507635,507635,Comptant
302161,1126,2023-11-20,2024-01-19,2024-01-19,208185,208185,60 j
302162,11080,2023-11-20,2023-12-05,2023-11-30,716390,716390,Comptant
302163,19521,2023-11-19,2023-12-19,2023-12-16,1695000,1695000,30 j
302164,10357,2023-11-18,2023-12-03,,733960,0,Comptant
302165,16628,2023-11-21,2023-12-21,2023-12-21,363340,363340,30 j
302166,23579,2023-11-20,2023-12-20,2023-12-17,990390,990390,30 j
302167,16623,2023-11-20,2023-12-05,,1326835,0,Comptant
302168,7095,2023-11-20,2023-12-20,2023-12-18,340020,340020,30 j
302169,445,2023-11-20,2023-12-05,,975155,0,Comptant
302170,4920,2023-11-21,2023-12-21,2023-12-18,89415,89415,30 j
302171,11269,2023-11-20,2023-12-20,2023-12-18,1292630,1292630,30 j
302172,17232,2023-11-20,2023-12-05,,1532275,0,Comptant
302173,18462,2023-11-22,2023-12-07,2023-12-05,1149435,1149435,Comptant
302174,7077,2023-11-21,2023-12-21,2023-12-18,681025,681025,30 j
302175,23528,2023-11-22,2023-12-07,2023-12-05,93615,93615,Comptant
302176,14884,2023-11-22,2023-12-07,,519565,0,Comptant
302177,16672,2023-11-21,2023-12-06,2023-12-07,1463595,1463595,Comptant
302178,16485,2023-11-22,2023-12-07,2023-12-09,626500,626500,Comptant
302179,17836,2023-11-22,2023-12-22,2023-12-21,162600,162600,30 j
302180,3505,2023-11-23,2024-01-22,2024-01-17,217680,217680,60 j
302181,7246,2023-11-21,2023-12-06,2023-12-01,927465,927465,Comptant
302182,16545,2023-11-21,2023-12-06,2023-12-03,555445,555445,Comptant
302183,6606,2023-11-21,2023-12-21,2023-12-18,975380,975380,30 j
302184,14357,2023-11-22,2023-12-07,2023-12-12,279360,279360,Comptant
302185,12730,2023-11-22,2023-12-22,2023-12-24,318675,318675,30 j
302186,20262,2023-11-23,2023-12-23,2023-12-20,1696850,1696850,30 j
302187,8637,2023-11-22,2023-12-07,2023-12-04,1576280,1576280,Comptant
302188,4691,2023-11-23,2023-12-23,2023-12-18,1048905,1048905,30 j
302189,17991,2023-11-22,2023-12-07,,385685,0,Comptant
302190,8739,2023-11-23,2023-12-08,2023-12-03,955590,955590,Comptant
302191,20804,2023-11-23,2023-12-08,2023-12-05,776885,776885,Comptant
302192,18531,2023-11-24,2023-12-09,2023-12-10,1639140,1639140,Comptant
302193,9638,2023-11-25,2023-12-10,2023-12-09,1465305,1465305,Comptant
302194,18986,2023-11-23,2023-12-23,2023-12-18,1037405,1037405,30 j
302195,12416,2023-11-23,2023-12-08,2023-12-05,1340695,1340695,Comptant
302196,12980,2023-11-25,2023-12-10,,1338230,0,Comptant
302197,18683,2023-11-24,2024-01-23,2024-01-23,927590,927590,60 j
302198,6687,2023-11-25,2023-12-10,2023-12-08,726155,726155,Comptant
302199,19915,2023-11-26,2023-12-11,2023-12-16,1487740,1487740,Comptant
302200,17488,2023-11-26,2023-12-26,2023-12-23,1276720,1276720,30 j
302201,9691,2023-11-24,2024-01-23,2024-01-18,1701620,1701620,60 j
302202,22790,2023-11-24,2023-12-09,2023-12-06,109785,109785,Comptant
302203,8790,2023-11-24,2023-12-09,2023-12-14,1704585,1704585,Comptant
302204,5527,2023-11-24,2023-12-24,,1642160,0,30 j
302205,1295,2023-11-26,2024-01-25,2024-02-04,1181985,1181985,60 j
302206,11270,2023-11-27,2023-12-27,2023-12-24,415225,415225,30 j
302207,7965,2023-11-25,2023-12-10,,1258430,0,Comptant
302208,17240,2023-11-26,2023-12-11,2023-12-06,603170,603170,Comptant
302209,22069,2023-11-25,2023-12-10,2023-12-07,1185080,1185080,Comptant
302210,1587,2023-11-25,2023-12-25,2023-12-22,117690,117690,30 j
302211,8190,2023-11-27,2023-12-12,,577135,0,Comptant
302212,21788,2023-11-26,2023-12-11,2023-12-09,325835,325835,Comptant
302213,9899,2023-11-28,2023-12-13,2023-12-13,776195,776195,Comptant
302214,7833,2023-11-27,2023-12-12,2023-12-11,577990,577990,Comptant
302215,11615,2023-11-28,2023-12-13,2023-12-12,984060,984060,Comptant
302216,3551,2023-11-27,2024-01-26,2024-01-23,1733725,1733725,60 j
302217,3703,2023-11-26,2023-12-11,2023-12-09,659745,659745,Comptant
302218,11538,2023-11-27,2023-12-27,,354655,0,30 j
302219,14350,2023-11-29,2023-12-29,,1081335,0,30 j
302220,8355,2023-11-28,2023-12-28,2023-12-27,549280,549280,30 j
302221,21274,2023-11-28,2023-12-13,2023-12-12,233555,233555,Comptant
302222,1442,2023-11-28,2024-01-27,2024-01-22,104245,104245,60 j
302223,6889,2023-11-28,2023-12-13,2023-12-12,1179080,1179080,Comptant
302224,8660,2023-11-27,2023-12-12,2023-12-12,1475340,1475340,Comptant
302225,3937,2023-11-29,2023-12-14,2023-12-11,672200,672200,Comptant
302226,20409,2023-11-30,2023-12-15,2023-12-12,1107420,1107420,Comptant
302227,8391,2023-11-30,2023-12-15,2023-12-12,306075,306075,Comptant
