id_produit,mois,entrees_unites,stock_moyen_unites,couverture_mois
106,2025-07,105,85,0.85
106,2025-08,89,82,1.00
106,2025-09,157,143,0.95
106,2025-10,175,144,0.90
106,2025-11,177,153,0.85
106,2025-12,181,180,1.00
106,2026-01,124,123,0.95
106,2026-02,225,204,0.90
106,2026-03,214,184,0.85
106,2026-04,160,162,1.00
106,2026-05,123,106,0.95
106,2026-06,170,164,0.90
106,2026-07,84,68,0.85
106,2026-08,193,176,1.00
107,2023-01,109,109,0.95
107,2023-02,103,103,0.90
107,2023-03,219,191,0.85
107,2023-04,198,220,1.00
107,2023-05,105,96,0.95
107,2023-06,78,74,0.90
107,2023-07,103,97,0.85
107,2023-08,115,105,1.00
107,2023-09,118,113,0.95
107,2023-10,119,117,0.90
107,2023-11,165,160,0.85
107,2023-12,209,223,1.00
107,2024-01,127,118,0.95
107,2024-02,165,153,0.90
107,2024-03,163,147,0.85
107,2024-04,132,140,1.00
107,2024-05,127,115,0.95
107,2024-06,75,65,0.90
107,2024-07,48,46,0.85
107,2024-08,77,74,1.00
107,2024-09,120,110,0.95
107,2024-10,121,122,0.90
107,2024-11,166,148,0.85
107,2024-12,225,245,1.00
107,2025-01,101,92,0.95
107,2025-02,97,93,0.90
107,2025-03,134,126,0.85
107,2025-04,124,127,1.00
107,2025-05,322,312,0.95
107,2025-06,65,58,0.90
107,2025-07,75,61,0.85
107,2025-08,120,111,1.00
107,2025-09,132,135,0.95
107,2025-10,154,154,0.90
107,2025-11,128,123,0.85
107,2025-12,103,93,1.00
107,2026-01,113,119,0.95
107,2026-02,126,120,0.90
107,2026-03,169,162,0.85
107,2026-04,146,149,1.00
107,2026-05,142,145,0.95
107,2026-06,148,124,0.90
107,2026-07,103,87,0.85
107,2026-08,107,114,1.00
108,2023-01,92,85,0.88
108,2023-02,94,75,0.83
108,2023-03,114,102,0.79
108,2023-04,115,114,0.93
108,2023-05,85,79,0.88
108,2023-06,78,71,0.83
108,2023-07,123,99,0.79
108,2023-08,81,78,0.93
108,2023-09,126,114,0.88
108,2023-10,131,118,0.83
108,2023-11,171,151,0.79
108,2023-12,150,130,0.93
108,2024-01,102,81,0.88
108,2024-02,138,129,0.83
108,2024-03,93,82,0.79
108,2024-04,162,139,0.93
108,2024-05,97,77,0.88
108,2024-06,38,34,0.83
108,2024-07,99,80,0.79
108,2024-08,87,79,0.93
108,2024-09,210,166,0.88
108,2024-10,156,127,0.83
108,2024-11,105,86,0.79
108,2024-12,185,165,0.93
108,2025-01,110,91,0.88
108,2025-02,143,109,0.83
108,2025-03,192,145,0.79
108,2025-04,168,148,0.93
108,2025-05,65,64,0.88
108,2025-06,193,174,0.83
108,2025-07,102,90,0.79
108,2025-08,42,43,0.93
108,2025-09,152,147,0.88
108,2025-10,169,134,0.83
108,2025-11,82,67,0.79
108,2025-12,158,166,0.93
108,2026-01,195,159,0.88
108,2026-02,134,117,0.83
108,2026-03,152,110,0.79
108,2026-04,81,81,0.93
108,2026-05,156,147,0.88
108,2026-06,43,36,0.83
108,2026-07,104,76,0.79
108,2026-08,105,107,0.93
109,2023-01,116,197,1.76
109,2023-02,120,210,1.67
109,2023-03,97,156,1.59
109,2023-04,178,369,1.86
109,2023-05,104,195,1.76
109,2023-06,86,145,1.67
109,2023-07,98,162,1.59
109,2023-08,116,212,1.86
109,2023-09,82,159,1.76
109,2023-10,125,204,1.67
109,2023-11,127,197,1.59
109,2023-12,174,358,1.86
109,2024-01,167,301,1.76
109,2024-02,134,250,1.67
109,2024-03,120,186,1.59
109,2024-04,96,186,1.86
109,2024-05,139,231,1.76
109,2024-06,141,212,1.67
109,2024-07,76,137,1.59
109,2024-08,102,188,1.86
109,2024-09,119,203,1.76
109,2024-10,189,294,1.67
109,2024-11,102,165,1.59
109,2024-12,131,272,1.86
109,2025-01,136,254,1.76
109,2025-02,96,172,1.67
109,2025-03,142,221,1.59
109,2025-04,76,147,1.86
109,2025-05,140,250,1.76
109,2025-06,132,214,1.67
109,2025-07,132,237,1.59
109,2025-08,104,184,1.86
109,2025-09,240,396,1.76
109,2025-10,254,399,1.67
109,2025-11,166,292,1.59
109,2025-12,111,199,1.86
109,2026-01,108,206,1.76
109,2026-02,85,139,1.67
109,2026-03,168,270,1.59
109,2026-04,146,253,1.86
109,2026-05,145,278,1.76
109,2026-06,172,269,1.67
109,2026-07,66,106,1.59
109,2026-08,69,119,1.86
110,2023-01,33,52,1.54
110,2023-02,88,140,1.46
110,2023-03,174,217,1.39
110,2023-04,169,266,1.63
110,2023-05,141,223,1.54
110,2023-06,97,139,1.46
110,2023-07,43,65,1.39
110,2023-08,99,148,1.63
110,2023-09,66,97,1.54
110,2023-10,93,143,1.46
110,2023-11,153,208,1.39
110,2023-12,166,261,1.63
110,2024-01,105,151,1.54
110,2024-02,167,257,1.46
110,2024-03,131,182,1.39
110,2024-04,157,238,1.63
110,2024-05,142,220,1.54
110,2024-06,145,193,1.46
110,2024-07,37,49,1.39
110,2024-08,84,148,1.63
110,2024-09,121,205,1.54
110,2024-10,111,148,1.46
110,2024-11,189,269,1.39
110,2024-12,184,311,1.63
110,2025-01,85,122,1.54
110,2025-02,82,134,1.46
110,2025-03,183,236,1.39
110,2025-04,124,218,1.63
110,2025-05,116,162,1.54
110,2025-06,46,61,1.46
110,2025-07,80,103,1.39
110,2025-08,90,139,1.63
110,2025-09,96,139,1.54
110,2025-10,179,251,1.46
110,2025-11,196,246,1.39
110,2025-12,201,329,1.63
110,2026-01,144,203,1.54
110,2026-02,107,172,1.46
110,2026-03,183,231,1.39
110,2026-04,147,251,1.63
110,2026-05,143,216,1.54
110,2026-06,186,275,1.46
110,2026-07,170,212,1.39
110,2026-08,170,264,1.63
111,2023-01,122,124,1.03
111,2023-02,59,55,0.97
111,2023-03,126,120,0.93
111,2023-04,108,130,1.09
111,2023-05,126,145,1.03
111,2023-06,95,100,0.97
111,2023-07,45,43,0.93
111,2023-08,83,89,1.09
111,2023-09,125,126,1.03
111,2023-10,165,150,0.97
111,2023-11,117,106,0.93
111,2023-12,141,146,1.09
111,2024-01,149,172,1.03
111,2024-02,113,124,0.97
111,2024-03,150,131,0.93
111,2024-04,166,177,1.09
111,2024-05,84,90,1.03
111,2024-06,124,136,0.97
111,2024-07,37,38,0.93
111,2024-08,130,140,1.09
111,2024-09,77,74,1.03
111,2024-10,187,178,0.97
111,2024-11,126,122,0.93
111,2024-12,266,270,1.09
111,2025-01,73,82,1.03
111,2025-02,113,113,0.97
111,2025-03,137,137,0.93
111,2025-04,156,167,1.09
111,2025-05,140,153,1.03
111,2025-06,139,151,0.97
111,2025-07,76,66,0.93
111,2025-08,122,138,1.09
111,2025-09,217,201,1.03
111,2025-10,190,176,0.97
111,2025-11,118,121,0.93
111,2025-12,113,123,1.09
111,2026-01,134,139,1.03
111,2026-02,89,97,0.97
111,2026-03,156,152,0.93
111,2026-04,218,225,1.09
111,2026-05,110,106,1.03
111,2026-06,89,81,0.97
111,2026-07,90,79,0.93
111,2026-08,108,122,1.09
112,2023-01,56,59,0.95
112,2023-02,147,135,0.90
112,2023-03,119,106,0.85
112,2023-04,148,164,1.00
112,2023-05,99,86,0.95
112,2023-06,26,25,0.90
112,2023-07,17,16,0.85
112,2023-08,34,31,1.00
112,2023-09,93,88,0.95
112,2023-10,100,100,0.90
112,2023-11,128,113,0.85
112,2023-12,142,154,1.00
112,2024-01,99,102,0.95
112,2024-02,153,137,0.90
112,2024-03,175,162,0.85
112,2024-04,114,110,1.00
112,2024-05,64,64,0.95
112,2024-06,79,64,0.90
112,2024-07,64,56,0.85
112,2024-08,104,99,1.00
112,2024-09,91,84,0.95
112,2024-10,69,70,0.90
112,2024-11,136,132,0.85
112,2024-12,173,185,1.00
112,2025-01,126,107,0.95
112,2025-02,118,98,0.90
112,2025-03,171,137,0.85
112,2025-04,99,90,1.00
112,2025-05,169,148,0.95
112,2025-06,94,93,0.90
112,2025-07,39,37,0.85
112,2025-08,107,111,1.00
112,2025-09,101,102,0.95
112,2025-10,137,137,0.90
112,2025-11,79,71,0.85
112,2025-12,283,294,1.00
112,2026-01,112,117,0.95
112,2026-02,132,116,0.90
112,2026-03,138,109,0.85
112,2026-04,154,165,1.00
112,2026-05,157,143,0.95
112,2026-06,96,91,0.90
112,2026-07,48,40,0.85
112,2026-08,177,183,1.00
113,2023-01,340,271,0.88
113,2023-02,231,197,0.83
113,2023-03,267,198,0.79
113,2023-04,369,311,0.93
113,2023-05,318,256,0.88
113,2023-06,283,260,0.83
113,2023-07,134,102,0.79
113,2023-08,181,188,0.93
113,2023-09,423,348,0.88
113,2023-10,404,309,0.83
113,2023-11,401,358,0.79
113,2023-12,410,400,0.93
113,2024-01,230,216,0.88
113,2024-02,399,307,0.83
113,2024-03,371,326,0.79
113,2024-04,460,394,0.93
113,2024-05,320,319,0.88
113,2024-06,158,141,0.83
113,2024-07,192,152,0.79
113,2024-08,475,436,0.93
113,2024-09,282,255,0.88
113,2024-10,404,356,0.83
113,2024-11,292,212,0.79
113,2024-12,375,335,0.93
113,2025-01,239,203,0.88
113,2025-02,283,241,0.83
113,2025-03,295,240,0.79
113,2025-04,260,267,0.93
113,2025-05,187,184,0.88
113,2025-06,169,142,0.83
113,2025-07,96,85,0.79
113,2025-08,217,209,0.93
113,2025-09,320,307,0.88
113,2025-10,600,483,0.83
113,2025-11,333,278,0.79
113,2025-12,286,297,0.93
113,2026-01,354,299,0.88
113,2026-02,328,247,0.83
113,2026-03,456,404,0.79
113,2026-04,386,374,0.93
113,2026-05,293,265,0.88
113,2026-06,379,321,0.83
113,2026-07,424,323,0.79
113,2026-08,203,180,0.93
114,2023-01,350,803,2.05
114,2023-02,348,619,1.95
114,2023-03,212,441,1.85
114,2023-04,235,478,2.17
114,2023-05,275,618,2.05
114,2023-06,356,680,1.95
114,2023-07,181,330,1.85
114,2023-08,212,441,2.17
114,2023-09,207,384,2.05
114,2023-10,195,384,1.95
114,2023-11,325,609,1.85
114,2023-12,407,850,2.17
114,2024-01,235,471,2.05
114,2024-02,207,438,1.95
114,2024-03,364,654,1.85
114,2024-04,204,480,2.17
114,2024-05,177,380,2.05
114,2024-06,180,353,1.95
114,2024-07,237,443,1.85
114,2024-08,286,598,2.17
114,2024-09,319,664,2.05
114,2024-10,408,773,1.95
114,2024-11,350,643,1.85
114,2024-12,585,1396,2.17
114,2025-01,358,808,2.05
114,2025-02,484,1060,1.95
114,2025-03,483,998,1.85
114,2025-04,396,787,2.17
114,2025-05,366,773,2.05
114,2025-06,440,789,1.95
114,2025-07,301,578,1.85
114,2025-08,205,485,2.17
114,2025-09,368,822,2.05
114,2025-10,589,1218,1.95
114,2025-11,409,743,1.85
114,2025-12,172,402,2.17
114,2026-01,405,863,2.05
114,2026-02,295,600,1.95
114,2026-03,488,989,1.85
114,2026-04,274,539,2.17
114,2026-05,510,1138,2.05
114,2026-06,158,290,1.95
114,2026-07,330,656,1.85
114,2026-08,335,770,2.17
115,2023-01,411,436,1.12
115,2023-02,367,366,1.06
115,2023-03,288,280,1.01
115,2023-04,342,364,1.19
115,2023-05,241,268,1.12
115,2023-06,222,226,1.06
115,2023-07,169,191,1.01
115,2023-08,294,319,1.19
115,2023-09,239,281,1.12
115,2023-10,382,425,1.06
115,2023-11,420,462,1.01
115,2023-12,252,291,1.19
115,2024-01,242,306,1.12
115,2024-02,180,203,1.06
115,2024-03,580,529,1.01
115,2024-04,420,474,1.19
115,2024-05,325,373,1.12
115,2024-06,379,380,1.06
115,2024-07,254,261,1.01
115,2024-08,182,226,1.19
115,2024-09,251,281,1.12
115,2024-10,217,234,1.06
115,2024-11,353,338,1.01
115,2024-12,306,402,1.19
115,2025-01,397,420,1.12
115,2025-02,288,323,1.06
115,2025-03,482,502,1.01
115,2025-04,439,496,1.19
115,2025-05,155,194,1.12
115,2025-06,295,319,1.06
115,2025-07,229,225,1.01
115,2025-08,327,364,1.19
115,2025-09,163,196,1.12
115,2025-10,349,407,1.06
115,2025-11,290,298,1.01
115,2025-12,291,363,1.19
115,2026-01,364,448,1.12
115,2026-02,358,427,1.06
115,2026-03,304,332,1.01
115,2026-04,466,619,1.19
115,2026-05,386,438,1.12
115,2026-06,420,479,1.06
115,2026-07,288,295,1.01
115,2026-08,373,407,1.19
116,2023-01,174,168,1.03
116,2023-02,271,289,0.97
116,2023-03,376,318,0.93
116,2023-04,298,343,1.09
116,2023-05,187,193,1.03
116,2023-06,149,164,0.97
116,2023-07,233,236,0.93
116,2023-08,206,237,1.09
116,2023-09,384,421,1.03
116,2023-10,310,301,0.97
116,2023-11,486,422,0.93
116,2023-12,634,625,1.09
116,2024-01,319,357,1.03
116,2024-02,340,331,0.97
116,2024-03,390,390,0.93
116,2024-04,351,400,1.09
116,2024-05,339,354,1.03
116,2024-06,211,199,0.97
116,2024-07,396,339,0.93
116,2024-08,202,239,1.09
116,2024-09,189,219,1.03
116,2024-10,284,298,0.97
116,2024-11,246,209,0.93
116,2024-12,306,361,1.09
116,2025-01,289,280,1.03
116,2025-02,406,408,0.97
116,2025-03,470,404,0.93
116,2025-04,441,497,1.09
116,2025-05,437,505,1.03
116,2025-06,228,234,0.97
116,2025-07,321,294,0.93
116,2025-08,177,216,1.09
116,2025-09,273,311,1.03
116,2025-10,429,460,0.97
116,2025-11,436,390,0.93
116,2025-12,480,478,1.09
116,2026-01,392,377,1.03
116,2026-02,311,318,0.97
116,2026-03,369,340,0.93
116,2026-04,454,465,1.09
116,2026-05,484,520,1.03
116,2026-06,334,331,0.97
116,2026-07,368,326,0.93
116,2026-08,229,274,1.09
117,2023-01,212,181,0.88
117,2023-02,538,412,0.83
117,2023-03,440,344,0.79
117,2023-04,322,280,0.93
117,2023-05,244,229,0.88
117,2023-06,364,295,0.83
117,2023-07,192,139,0.79
117,2023-08,276,254,0.93
117,2023-09,363,336,0.88
117,2023-10,330,271,0.83
117,2023-11,244,218,0.79
117,2023-12,275,280,0.93
117,2024-01,412,352,0.88
117,2024-02,409,346,0.83
117,2024-03,638,530,0.79
117,2024-04,322,323,0.93
117,2024-05,419,334,0.88
117,2024-06,188,149,0.83
117,2024-07,181,141,0.79
117,2024-08,177,161,0.93
117,2024-09,277,238,0.88
117,2024-10,354,273,0.83
117,2024-11,445,322,0.79
117,2024-12,277,245,0.93
117,2025-01,395,336,0.88
117,2025-02,248,205,0.83
117,2025-03,272,213,0.79
117,2025-04,350,318,0.93
117,2025-05,316,269,0.88
117,2025-06,225,184,0.83
117,2025-07,223,163,0.79
117,2025-08,412,404,0.93
117,2025-09,357,333,0.88
117,2025-10,518,422,0.83
117,2025-11,285,227,0.79
117,2025-12,609,513,0.93
117,2026-01,436,396,0.88
117,2026-02,390,318,0.83
117,2026-03,417,355,0.79
117,2026-04,325,300,0.93
117,2026-05,265,240,0.88
117,2026-06,214,167,0.83
117,2026-07,169,136,0.79
117,2026-08,393,339,0.93
118,2023-01,241,512,2.05
118,2023-02,294,557,1.95
118,2023-03,389,678,1.85
118,2023-04,333,700,2.17
118,2023-05,179,403,2.05
118,2023-06,331,727,1.95
118,2023-07,174,304,1.85
118,2023-08,254,524,2.17
118,2023-09,232,432,2.05
118,2023-10,590,1112,1.95
118,2023-11,302,513,1.85
118,2023-12,415,878,2.17
118,2024-01,227,508,2.05
118,2024-02,353,703,1.95
118,2024-03,506,1061,1.85
118,2024-04,420,965,2.17
118,2024-05,222,440,2.05
118,2024-06,321,653,1.95
118,2024-07,169,337,1.85
118,2024-08,405,898,2.17
118,2024-09,188,397,2.05
118,2024-10,516,923,1.95
118,2024-11,288,598,1.85
118,2024-12,217,522,2.17
118,2025-01,251,520,2.05
118,2025-02,230,456,1.95
118,2025-03,408,843,1.85
118,2025-04,336,730,2.17
118,2025-05,288,532,2.05
118,2025-06,187,347,1.95
118,2025-07,375,667,1.85
118,2025-08,423,878,2.17
118,2025-09,319,686,2.05
118,2025-10,394,725,1.95
118,2025-11,223,450,1.85
118,2025-12,276,641,2.17
118,2026-01,281,612,2.05
118,2026-02,350,756,1.95
118,2026-03,383,672,1.85
118,2026-04,416,865,2.17
118,2026-05,380,711,2.05
118,2026-06,315,549,1.95
118,2026-07,93,193,1.85
118,2026-08,290,639,2.17
119,2023-01,245,279,1.12
119,2023-02,123,126,1.06
119,2023-03,417,458,1.01
119,2023-04,315,349,1.19
119,2023-05,79,90,1.12
119,2023-06,175,203,1.06
119,2023-07,174,192,1.01
119,2023-08,174,210,1.19
119,2023-09,291,369,1.12
119,2023-10,212,237,1.06
119,2023-11,520,483,1.01
119,2023-12,272,326,1.19
119,2024-01,483,596,1.12
119,2024-02,271,275,1.06
119,2024-03,472,476,1.01
119,2024-04,425,548,1.19
119,2024-05,168,193,1.12
119,2024-06,199,196,1.06
119,2024-07,418,380,1.01
119,2024-08,163,203,1.19
119,2024-09,330,402,1.12
119,2024-10,406,447,1.06
119,2024-11,464,447,1.01
119,2024-12,458,543,1.19
119,2025-01,295,334,1.12
119,2025-02,284,292,1.06
119,2025-03,349,390,1.01
119,2025-04,313,344,1.19
119,2025-05,172,183,1.12
119,2025-06,223,228,1.06
119,2025-07,267,251,1.01
119,2025-08,318,414,1.19
119,2025-09,347,430,1.12
119,2025-10,200,234,1.06
119,2025-11,318,319,1.01
119,2025-12,324,362,1.19
119,2026-01,395,416,1.12
119,2026-02,571,555,1.06
119,2026-03,293,301,1.01
119,2026-04,627,706,1.19
119,2026-05,306,313,1.12
119,2026-06,248,296,1.06
119,2026-07,202,193,1.01
119,2026-08,218,244,1.19
120,2023-01,315,353,1.03
120,2023-02,194,177,0.97
120,2023-03,389,344,0.93
120,2023-04,157,184,1.09
120,2023-05,296,278,1.03
120,2023-06,167,168,0.97
120,2023-07,94,88,0.93
120,2023-08,354,432,1.09
120,2023-09,276,293,1.03
120,2023-10,333,356,0.97
120,2023-11,594,527,0.93
120,2023-12,282,304,1.09
120,2024-01,222,215,1.03
120,2024-02,284,249,0.97
120,2024-03,410,373,0.93
120,2024-04,241,249,1.09
120,2024-05,269,286,1.03
120,2024-06,169,167,0.97
120,2024-07,220,229,0.93
120,2024-08,381,424,1.09
120,2024-09,280,258,1.03
120,2024-10,388,367,0.97
120,2024-11,288,250,0.93
120,2024-12,400,473,1.09
120,2025-01,389,400,1.03
120,2025-02,273,248,0.97
120,2025-03,532,441,0.93
120,2025-04,361,438,1.09
120,2025-05,256,284,1.03
120,2025-06,183,169,0.97
120,2025-07,175,169,0.93
120,2025-08,206,248,1.09
120,2025-09,269,295,1.03
120,2025-10,287,288,0.97
120,2025-11,367,325,0.93
120,2025-12,424,446,1.09
120,2026-01,346,353,1.03
120,2026-02,178,181,0.97
120,2026-03,331,274,0.93
120,2026-04,300,326,1.09
120,2026-05,456,434,1.03
120,2026-06,296,318,0.97
120,2026-07,265,263,0.93
120,2026-08,309,325,1.09
121,2023-01,270,437,1.76
121,2023-02,209,349,1.67
121,2023-03,298,533,1.59
121,2023-04,264,518,1.86
121,2023-05,563,1016,1.76
121,2023-06,140,235,1.67
121,2023-07,201,341,1.59
121,2023-08,324,620,1.86
121,2023-09,118,232,1.76
121,2023-10,348,651,1.67
121,2023-11,295,443,1.59
121,2023-12,392,680,1.86
121,2024-01,149,243,1.76
121,2024-02,575,953,1.67
121,2024-03,591,841,1.59
121,2024-04,354,725,1.86
121,2024-05,343,680,1.76
121,2024-06,220,336,1.67
121,2024-07,207,344,1.59
121,2024-08,316,533,1.86
121,2024-09,200,395,1.76
121,2024-10,450,685,1.67
121,2024-11,225,365,1.59
121,2024-12,273,471,1.86
121,2025-01,427,706,1.76
121,2025-02,255,422,1.67
121,2025-03,347,508,1.59
121,2025-04,334,663,1.86
121,2025-05,296,544,1.76
121,2025-06,326,518,1.67
121,2025-07,303,456,1.59
121,2025-08,230,402,1.86
121,2025-09,432,784,1.76
121,2025-10,432,798,1.67
121,2025-11,331,543,1.59
121,2025-12,500,863,1.86
121,2026-01,314,511,1.76
121,2026-02,208,362,1.67
121,2026-03,359,556,1.59
121,2026-04,331,678,1.86
121,2026-05,340,571,1.76
121,2026-06,322,509,1.67
121,2026-07,193,298,1.59
121,2026-08,306,591,1.86
122,2023-01,226,356,1.54
122,2023-02,68,101,1.46
122,2023-03,385,497,1.39
122,2023-04,219,388,1.63
122,2023-05,291,439,1.54
122,2023-06,245,365,1.46
122,2023-07,114,154,1.39
122,2023-08,304,492,1.63
122,2023-09,216,361,1.54
122,2023-10,260,397,1.46
122,2023-11,425,649,1.39
122,2023-12,306,530,1.63
122,2024-01,356,546,1.54
122,2024-02,209,338,1.46
122,2024-03,352,454,1.39
122,2024-04,349,509,1.63
122,2024-05,205,287,1.54
122,2024-06,199,297,1.46
122,2024-07,234,322,1.39
122,2024-08,247,437,1.63
122,2024-09,568,937,1.54
122,2024-10,406,646,1.46
122,2024-11,440,579,1.39
122,2024-12,231,396,1.63
122,2025-01,521,791,1.54
122,2025-02,285,456,1.46
122,2025-03,317,419,1.39
122,2025-04,363,603,1.63
122,2025-05,359,507,1.54
122,2025-06,270,356,1.46
122,2025-07,244,362,1.39
122,2025-08,360,546,1.63
122,2025-09,273,381,1.54
122,2025-10,328,473,1.46
122,2025-11,328,460,1.39
122,2025-12,491,836,1.63
122,2026-01,381,559,1.54
122,2026-02,378,527,1.46
122,2026-03,566,872,1.39
122,2026-04,470,822,1.63
122,2026-05,269,433,1.54
122,2026-06,307,447,1.46
122,2026-07,254,328,1.39
122,2026-08,389,634,1.63
123,2023-01,232,362,1.37
123,2023-02,276,390,1.30
123,2023-03,380,421,1.23
123,2023-04,336,548,1.45
123,2023-05,276,347,1.37
123,2023-06,119,169,1.30
123,2023-07,117,157,1.23
123,2023-08,222,312,1.45
123,2023-09,218,300,1.37
123,2023-10,438,579,1.30
123,2023-11,160,212,1.23
123,2023-12,438,588,1.45
123,2024-01,365,468,1.37
123,2024-02,192,252,1.30
123,2024-03,277,373,1.23
123,2024-04,295,413,1.45
123,2024-05,267,400,1.37
123,2024-06,331,410,1.30
123,2024-07,391,472,1.23
123,2024-08,179,271,1.45
123,2024-09,447,571,1.37
123,2024-10,503,726,1.30
123,2024-11,276,353,1.23
123,2024-12,127,184,1.45
123,2025-01,448,563,1.37
123,2025-02,265,368,1.30
123,2025-03,402,554,1.23
123,2025-04,315,517,1.45
123,2025-05,352,471,1.37
123,2025-06,140,195,1.30
123,2025-07,189,214,1.23
123,2025-08,355,584,1.45
123,2025-09,255,338,1.37
123,2025-10,548,745,1.30
123,2025-11,571,700,1.23
123,2025-12,321,420,1.45
123,2026-01,579,726,1.37
123,2026-02,360,468,1.30
123,2026-03,474,617,1.23
123,2026-04,243,384,1.45
123,2026-05,446,584,1.37
123,2026-06,109,156,1.30
123,2026-07,199,238,1.23
123,2026-08,168,230,1.45
124,2023-01,156,211,1.23
124,2023-02,336,441,1.17
124,2023-03,337,371,1.11
124,2023-04,330,488,1.30
124,2023-05,268,333,1.23
124,2023-06,306,330,1.17
124,2023-07,171,183,1.11
124,2023-08,261,377,1.30
124,2023-09,396,523,1.23
124,2023-10,314,340,1.17
124,2023-11,247,299,1.11
124,2023-12,483,593,1.30
124,2024-01,269,360,1.23
124,2024-02,291,340,1.17
124,2024-03,362,418,1.11
124,2024-04,340,477,1.30
124,2024-05,234,268,1.23
124,2024-06,228,296,1.17
124,2024-07,432,517,1.11
124,2024-08,210,261,1.30
124,2024-09,273,313,1.23
124,2024-10,404,424,1.17
124,2024-11,498,511,1.11
124,2024-12,417,601,1.30
124,2025-01,334,434,1.23
124,2025-02,422,446,1.17
124,2025-03,626,626,1.11
124,2025-04,425,514,1.30
124,2025-05,378,466,1.23
124,2025-06,144,168,1.17
124,2025-07,281,332,1.11
124,2025-08,290,419,1.30
124,2025-09,182,218,1.23
124,2025-10,243,320,1.17
124,2025-11,382,451,1.11
124,2025-12,504,651,1.30
124,2026-01,254,338,1.23
124,2026-02,193,249,1.17
124,2026-03,517,549,1.11
124,2026-04,309,402,1.30
124,2026-05,241,317,1.23
124,2026-06,190,231,1.17
124,2026-07,269,323,1.11
124,2026-08,209,280,1.30
125,2023-01,223,295,1.37
125,2023-02,303,431,1.30
125,2023-03,213,285,1.23
125,2023-04,352,480,1.45
125,2023-05,434,540,1.37
125,2023-06,231,331,1.30
125,2023-07,182,237,1.23
125,2023-08,149,228,1.45
125,2023-09,299,368,1.37
125,2023-10,274,401,1.30
125,2023-11,357,474,1.23
125,2023-12,278,452,1.45
125,2024-01,225,318,1.37
125,2024-02,478,555,1.30
125,2024-03,254,347,1.23
125,2024-04,260,362,1.45
125,2024-05,393,486,1.37
125,2024-06,165,204,1.30
125,2024-07,161,204,1.23
125,2024-08,226,325,1.45
125,2024-09,404,544,1.37
125,2024-10,559,662,1.30
125,2024-11,625,827,1.23
125,2024-12,540,701,1.45
125,2025-01,314,438,1.37
125,2025-02,288,417,1.30
125,2025-03,248,283,1.23
125,2025-04,394,554,1.45
125,2025-05,147,186,1.37
125,2025-06,470,578,1.30
125,2025-07,212,244,1.23
125,2025-08,143,206,1.45
125,2025-09,299,416,1.37
125,2025-10,340,400,1.30
125,2025-11,309,400,1.23
125,2025-12,463,758,1.45
125,2026-01,359,488,1.37
125,2026-02,352,481,1.30
125,2026-03,517,612,1.23
125,2026-04,388,599,1.45
125,2026-05,395,603,1.37
125,2026-06,333,399,1.30
125,2026-07,278,311,1.23
125,2026-08,334,480,1.45
126,2023-01,464,517,1.23
126,2023-02,279,335,1.17
126,2023-03,287,288,1.11
126,2023-04,350,442,1.30
126,2023-05,295,348,1.23
126,2023-06,256,323,1.17
126,2023-07,199,250,1.11
126,2023-08,196,270,1.30
126,2023-09,323,417,1.23
126,2023-10,334,393,1.17
126,2023-11,360,401,1.11
126,2023-12,402,526,1.30
126,2024-01,203,235,1.23
126,2024-02,342,428,1.17
126,2024-03,208,216,1.11
126,2024-04,421,586,1.30
126,2024-05,404,491,1.23
126,2024-06,181,189,1.17
126,2024-07,156,173,1.11
126,2024-08,317,373,1.30
126,2024-09,280,372,1.23
126,2024-10,339,422,1.17
126,2024-11,304,366,1.11
126,2024-12,266,391,1.30
126,2025-01,518,594,1.23
126,2025-02,279,368,1.17
126,2025-03,760,808,1.11
126,2025-04,485,640,1.30
126,2025-05,479,640,1.23
126,2025-06,223,266,1.17
126,2025-07,316,313,1.11
126,2025-08,194,261,1.30
126,2025-09,346,478,1.23
126,2025-10,394,428,1.17
126,2025-11,251,269,1.11
126,2025-12,389,484,1.30
126,2026-01,295,358,1.23
126,2026-02,237,254,1.17
126,2026-03,493,570,1.11
126,2026-04,272,335,1.30
126,2026-05,238,264,1.23
126,2026-06,348,442,1.17
126,2026-07,392,407,1.11
126,2026-08,242,303,1.30
127,2023-01,239,222,0.95
127,2023-02,270,239,0.90
127,2023-03,434,391,0.85
127,2023-04,161,160,1.00
127,2023-05,206,200,0.95
127,2023-06,246,212,0.90
127,2023-07,213,164,0.85
127,2023-08,214,238,1.00
127,2023-09,169,144,0.95
127,2023-10,228,216,0.90
127,2023-11,165,160,0.85
127,2023-12,162,160,1.00
127,2024-01,155,152,0.95
127,2024-02,205,165,0.90
127,2024-03,239,203,0.85
127,2024-04,252,281,1.00
127,2024-05,309,293,0.95
127,2024-06,138,129,0.90
127,2024-07,125,103,0.85
127,2024-08,84,81,1.00
127,2024-09,195,202,0.95
127,2024-10,225,187,0.90
127,2024-11,231,196,0.85
127,2024-12,183,188,1.00
127,2025-01,323,314,0.95
127,2025-02,392,334,0.90
127,2025-03,402,311,0.85
127,2025-04,323,328,1.00
127,2025-05,299,303,0.95
127,2025-06,211,171,0.90
127,2025-07,152,118,0.85
127,2025-08,145,137,1.00
127,2025-09,240,230,0.95
127,2025-10,202,206,0.90
127,2025-11,410,316,0.85
127,2025-12,325,325,1.00
