date,id_produit,id_magasin,qte_theorique,qte_physique,seuil_alerte,valeur_stock_ht
2024-09-18,79,4,30,26,7,748800
2025-03-22,86,2,21,19,5,157700
2023-09-11,108,4,9,9,2,169425
2023-04-15,92,2,46,-1,11,512300
2023-06-10,142,5,11,11,2,92400
2026-03-17,122,1,68,69,17,412275
2024-02-26,130,3,5,5,1,98250
2025-09-07,114,4,5,5,1,28750
2024-07-04,92,4,30,28,7,305200
2024-04-21,9,3,15,17,3,86275
2024-02-25,150,5,10,10,2,45500
2026-05-26,142,3,25,25,6,210000
2026-07-14,109,6,14,15,3,121500
2024-05-29,52,2,31,30,7,167250
2024-06-28,95,6,38,37,9,388500
2026-05-06,77,2,6,6,1,157650
2025-10-05,93,2,31,33,7,245850
2023-05-27,76,4,13,13,3,222950
2026-04-29,140,4,13,14,3,61950
2025-11-05,27,4,20,19,5,261725
2025-05-03,56,1,7,7,1,30100
2026-08-20,65,3,11,11,2,44275
2024-12-06,95,2,5,5,1,52500
2024-06-19,126,2,5,5,1,18375
2025-09-01,85,1,7,7,1,75950
2024-11-04,62,5,21,21,5,68775
2025-06-10,153,5,5,5,1,36125
2025-08-21,24,3,63,64,15,1438400
2026-06-10,149,3,68,68,17,511700
2026-08-26,101,4,62,59,15,477900
2025-10-10,151,4,22,23,5,127650
2023-09-04,38,6,20,21,5,38325
2023-10-15,111,4,22,22,5,378950
2026-03-31,92,3,19,19,4,207100
2024-12-22,95,6,41,-1,10,378000
2026-02-24,111,5,251,238,62,4099550
2026-08-26,75,3,39,38,9,853100
2024-02-15,152,4,276,289,69,1184900
2025-09-21,19,1,20,20,5,18000
2023-01-11,38,3,102,102,25,186150
2025-02-07,49,4,8,8,2,55200
2023-01-03,108,5,13,13,3,244725
2026-03-29,36,1,337,372,84,837000
2024-02-06,41,5,47,51,11,70125
2026-05-10,142,1,21,21,5,176400
2024-10-27,114,4,75,80,18,460000
2024-08-11,126,3,16,-1,4,55125
2023-12-16,61,1,32,35,8,101500
2025-12-12,52,5,136,138,34,769350
2025-11-21,108,4,4,4,1,75300
2025-04-05,121,2,25,24,6,105600
2024-06-07,134,4,17,15,4,176250
2024-09-02,19,5,58,62,14,55800
2023-12-29,9,6,18,18,4,91350
2025-09-12,72,2,3,3,0,11475
2024-11-29,114,2,10,10,2,57500
2026-07-01,58,4,18,18,4,91350
2024-07-23,80,4,15,16,3,506800
2024-11-23,87,4,14,15,3,138750
2023-05-17,101,3,8,8,2,64800
2023-07-03,123,1,6,6,1,20550
2024-06-16,58,6,70,83,17,421225
2024-10-31,51,4,6,6,1,38250
2024-09-23,44,5,12,12,3,88800
2023-01-16,151,2,9,9,2,49950
2025-06-25,91,6,15,17,3,163200
2023-08-15,128,1,12,13,3,203775
2023-09-26,82,6,31,33,7,1149225
2024-02-13,121,1,3,3,0,13200
2023-12-18,6,5,35,34,8,235450
2024-12-13,31,6,42,37,10,78625
2023-08-16,36,1,23,24,5,54000
2024-02-23,86,5,58,57,14,473100
2023-04-24,27,4,13,14,3,192850
2025-05-07,116,4,98,99,24,324225
2025-02-03,53,6,99,93,24,423150
2024-09-24,70,6,4,4,1,15000
2024-06-21,33,6,8,9,2,19125
2025-03-03,137,6,34,38,8,171950
2023-12-14,1,5,11,11,2,57200
2023-10-18,7,6,45,48,11,180000
2024-06-02,104,2,20,-1,5,292950
2024-04-29,144,1,17,17,4,112625
2026-02-02,7,2,6,6,1,22500
2023-07-15,53,2,13,13,3,59150
2024-08-22,3,4,20,20,5,105500
2023-06-04,7,5,59,55,14,206250
2024-01-01,133,2,15,14,3,115850
2026-01-28,48,4,58,62,14,556450
2025-05-24,136,4,45,38,11,461700
2025-08-13,47,3,4,4,1,33200
2024-02-27,76,2,20,19,5,325850
2024-01-12,106,4,29,29,7,279850
2024-03-03,140,2,148,146,37,646050
2023-06-06,21,5,88,81,22,78975
2023-10-13,125,6,2,2,0,7750
2024-07-30,7,5,7,7,1,26250
2026-06-26,99,6,80,80,20,644000
2024-12-07,108,1,23,24,5,451800
2025-10-20,36,6,5,5,1,11250
2025-09-03,54,4,10,11,2,97625
2024-03-04,140,4,8,8,2,35400
2026-04-16,144,1,9,10,2,66250
2025-10-16,67,4,16,15,4,51375
2024-08-26,125,6,20,-1,5,73625
2023-09-27,114,3,9,9,2,51750
2025-04-19,15,5,93,89,23,80100
2025-07-16,142,2,53,54,13,453600
2025-07-08,24,5,2,2,0,44950
2024-11-26,68,4,21,22,5,51700
2024-11-19,142,6,8,7,2,58800
2024-02-26,129,1,22,21,5,324450
2023-02-07,20,4,26,26,6,34450
2026-06-01,103,2,50,53,12,792350
2024-10-01,122,2,21,22,5,131450
2025-09-12,57,3,14,14,3,89250
2026-03-27,64,2,30,32,7,92000
2025-06-27,35,3,43,44,10,74800
2026-07-30,146,6,7,7,1,54600
2025-06-11,138,3,11,10,2,49000
2025-05-27,136,4,17,17,4,206550
2025-04-22,113,4,23,23,5,84525
2023-01-07,139,1,24,20,6,160000
2024-01-06,72,5,39,42,9,160650
2025-04-01,34,4,35,33,8,40425
2026-05-16,60,6,20,21,5,102900
2024-03-20,100,4,5,5,1,82000
2024-08-20,123,3,30,31,7,106175
2026-06-14,47,3,49,52,12,431600
2025-06-21,66,4,114,120,28,480000
2025-06-13,73,3,9,9,2,253125
2026-08-13,38,5,89,88,22,160600
2026-08-16,10,5,64,63,16,237825
2025-04-28,140,1,42,39,10,172575
2023-11-02,42,5,10,11,2,18425
2025-07-16,63,4,32,30,8,91500
2026-02-11,17,3,19,19,4,17100
2026-04-15,134,6,42,41,10,481750
2025-08-13,60,5,162,155,40,759500
2025-03-31,92,6,20,18,5,196200
2023-08-02,140,3,31,34,7,150450
2026-01-30,130,1,29,28,7,550200
2024-06-14,58,2,10,10,2,50750
2025-02-14,17,6,22,20,5,18000
2025-08-09,8,5,47,49,11,252350
2026-06-11,14,2,13,12,3,14400
2023-02-03,20,4,13,13,3,17225
2024-02-27,116,2,12,12,3,39300
2023-08-28,112,6,159,166,39,3021200
2023-04-03,29,4,3,3,0,4575
2025-04-16,129,1,66,67,16,1035150
2024-02-02,81,2,7,6,1,184950
2025-07-23,25,3,23,23,5,616400
2023-07-17,146,3,24,23,6,179400
2023-07-24,151,2,5,5,1,27750
2024-09-26,39,3,7,6,1,7950
2023-10-16,86,1,22,22,5,182600
2025-10-25,89,1,35,34,8,284750
2024-10-08,116,4,63,59,15,193225
2023-04-06,21,1,22,23,5,22425
2025-11-10,60,4,58,62,14,303800
2024-02-17,58,2,28,29,7,147175
2026-07-24,126,6,4,4,1,14700
2026-02-27,33,2,27,29,6,61625
2026-07-28,35,1,32,33,8,56100
2025-08-03,105,6,4,4,1,74900
2026-05-26,74,3,33,34,8,1030200
2024-01-23,143,4,19,20,4,148500
2026-01-25,113,1,307,298,76,1095150
2025-10-23,125,1,11,11,2,42625
2026-08-28,102,3,16,16,4,216000
2024-04-16,109,4,51,50,12,405000
2024-09-05,33,5,17,16,4,34000
2024-06-20,87,6,70,76,17,703000
2023-07-17,81,3,50,48,12,1479600
2023-03-20,37,1,24,24,6,30000
2024-08-08,33,1,47,47,11,99875
2024-12-06,152,5,549,531,137,2177100
2023-04-13,140,6,1,-1,0,4425
2025-12-24,125,2,6,6,1,23250
2023-10-09,28,2,32,30,8,609000
2023-04-28,72,3,8,8,2,30600
2023-09-10,74,1,119,118,29,3575400
2023-09-24,146,5,6,6,1,46800
2025-02-27,143,4,10,10,2,74250
2023-05-27,6,2,13,13,3,90025
2026-08-14,45,3,11,11,2,103400
2024-04-16,11,3,92,100,23,630000
2025-01-07,74,3,67,63,16,1908900
2026-07-14,7,6,41,41,10,153750
2023-04-11,103,6,20,22,5,328900
2023-05-23,9,5,178,183,44,928725
2025-03-26,95,6,32,31,8,325500
2024-09-07,98,5,29,28,7,391300
2025-07-08,39,4,14,13,3,17225
2024-09-03,17,2,58,55,14,49500
2023-11-10,75,3,50,48,12,1077600
2024-01-12,81,5,3,3,0,92475
2024-07-27,34,1,17,17,4,20825
2025-08-11,128,1,9,9,2,141075
2024-08-03,137,5,74,75,18,339375
2026-01-13,118,3,48,48,12,199200
2025-02-13,50,2,36,35,9,189000
2025-01-06,4,4,34,35,8,124250
2026-01-23,140,2,17,18,4,79650
2025-09-08,98,6,23,22,5,307450
2026-01-12,37,2,45,43,11,53750
2023-10-24,16,3,26,25,6,15000
2026-05-12,141,4,11,10,2,43750
2026-07-10,12,5,10,10,2,55000
2024-10-14,73,5,26,27,6,759375
2024-10-23,35,1,127,128,31,217600
2025-07-20,57,1,13,13,3,82875
2025-02-28,42,3,30,27,7,45225
2023-04-19,35,3,29,29,7,49300
2025-12-19,33,6,60,59,15,125375
2026-05-05,33,1,18,19,4,40375
2024-10-15,7,5,14,15,3,56250
2023-09-07,45,6,102,103,25,968200
2025-10-24,79,6,7,7,1,201600
2023-09-03,143,4,17,16,4,118800
2025-09-07,13,5,93,99,23,123750
2024-07-27,111,3,34,39,8,671775
2024-07-31,126,6,16,17,4,62475
2023-03-20,35,5,25,25,6,42500
2026-08-17,100,6,22,20,5,328000
2025-08-16,124,2,93,84,23,438900
2024-03-07,101,1,153,148,38,1198800
2023-12-15,33,1,4,4,1,8500
2023-12-05,122,2,27,27,6,161325
2024-01-20,109,2,214,215,53,1741500
2023-09-12,20,1,24,24,6,31800
2025-02-03,87,3,24,23,6,212750
2024-06-26,69,3,8,8,2,21800
2024-08-25,81,1,14,14,3,431550
2025-09-20,20,2,35,31,8,41075
2026-01-21,79,3,19,21,4,604800
2025-10-23,14,3,30,30,7,36000
2024-10-09,106,3,21,21,5,202650
2024-09-15,69,1,71,-1,17,198925
2023-12-10,65,1,16,18,4,72450
2023-10-14,63,3,65,58,16,176900
2025-01-04,53,4,214,204,53,928200
2025-02-26,55,4,17,15,4,117375
2024-09-14,130,3,38,40,9,786000
2024-01-04,4,6,64,67,16,237850
2024-02-08,74,2,22,21,5,636300
2025-03-13,135,4,5,5,1,48125
2023-01-12,72,6,9,8,2,30600
2024-10-12,15,5,40,-1,10,39600
2024-03-04,80,6,5,4,1,126700
2025-05-20,89,4,8,8,2,67000
2025-09-16,109,3,10,10,2,81000
2023-05-23,120,1,44,41,11,133250
2026-02-03,143,1,34,-1,8,252450
2026-02-18,59,4,41,40,10,275000
2023-06-03,150,1,91,-1,22,436800
2023-10-30,147,3,8,8,2,58000
2026-04-03,21,4,53,54,13,52650
2026-06-24,17,5,39,36,9,32400
2024-05-29,67,1,27,27,6,92475
2026-07-12,96,5,25,24,6,381600
2025-03-17,54,2,9,9,2,79875
2025-07-11,114,3,39,39,9,224250
2025-04-26,89,4,58,62,14,519250
2023-12-08,20,5,36,37,9,49025
2025-12-23,62,1,33,33,8,108075
2024-09-15,61,5,13,12,3,34800
2024-12-18,104,2,36,39,9,634725
2024-03-05,70,1,30,31,7,116250
2026-04-20,64,6,42,42,10,120750
2026-06-18,151,6,6,7,1,38850
2023-02-18,91,2,30,32,7,307200
2023-02-28,11,1,79,69,19,434700
2023-02-26,106,5,42,-1,10,424600
2026-07-05,16,2,430,488,107,292800
2026-07-18,39,2,116,108,29,143100
2025-12-07,17,1,23,-1,5,24300
2025-01-29,21,5,14,15,3,14625
2026-01-17,77,2,19,20,4,525500
2026-04-17,27,4,43,45,10,619875
2025-10-10,39,1,92,95,23,125875
2026-05-09,31,3,14,15,3,31875
2024-08-13,25,6,10,10,2,268000
2024-01-18,68,3,10,9,2,21150
2026-08-19,141,5,29,31,7,135625
2023-12-08,30,4,56,58,14,81200
2023-11-14,74,1,15,16,3,484800
2023-09-18,21,4,7,8,1,7800
2026-04-28,126,5,32,33,8,121275
2023-05-09,11,4,2,2,0,12600
2025-12-07,91,4,21,22,5,211200
2023-12-17,134,2,98,99,24,1163250
2026-06-17,124,4,15,16,3,83600
2026-06-20,101,6,11,11,2,89100
2024-11-21,148,4,25,23,6,166750
2023-08-17,72,3,28,27,7,103275
2026-06-14,10,5,4,4,1,15100
2025-05-06,132,6,45,48,11,643200
2023-02-07,40,3,187,217,46,423150
2025-02-05,99,3,31,30,7,241500
2024-08-17,113,5,28,30,7,110250
2025-10-15,25,4,7,6,1,160800
2026-07-19,7,4,22,22,5,82500
2024-02-21,23,4,67,64,16,1425600
2025-07-15,23,2,50,46,12,1024650
2023-10-15,142,3,9,9,2,75600
2023-12-25,81,6,47,52,11,1602900
2024-01-08,144,3,3,3,0,19875
2025-10-04,16,6,14,14,3,8400
2025-02-15,24,5,9,9,2,202275
2026-05-27,68,1,50,52,12,122200
2025-03-24,60,6,18,19,4,93100
2024-07-07,101,4,56,48,14,388800
2023-01-16,25,2,35,31,8,830800
2024-11-15,21,5,12,12,3,11700
2024-03-09,99,3,44,44,11,354200
2026-04-16,154,4,97,96,24,448800
2025-10-13,151,1,92,95,23,527250
2023-02-12,119,5,27,27,6,130275
2024-08-13,123,4,30,29,7,99325
2024-04-29,100,6,56,61,14,1000400
2025-11-10,65,3,41,39,10,156975
2023-01-06,85,5,35,34,8,368900
2023-03-19,56,1,70,66,17,283800
2024-06-10,52,5,58,64,14,356800
2024-08-12,5,1,17,15,4,66000
2026-01-27,16,6,26,29,6,17400
2026-02-11,65,3,25,26,6,104650
2023-06-13,65,5,9,9,2,36225
2024-11-22,17,1,26,23,6,20700
2023-03-27,16,3,28,-1,7,16200
2025-03-29,135,3,15,14,3,134750
2024-04-17,26,4,152,156,38,2878200
2023-04-14,20,5,7,7,1,9275
2025-09-04,23,3,11,11,2,245025
2024-11-29,10,1,45,44,11,166100
2023-02-25,138,4,10,11,2,53900
2024-07-02,32,1,57,58,14,104400
2024-06-12,45,3,32,29,8,272600
2023-06-17,9,4,15,15,3,76125
2024-07-31,118,6,46,53,11,219950
2025-05-07,59,4,6,6,1,41250
2026-01-14,44,4,35,37,8,273800
2024-01-22,35,1,27,27,6,45900
2024-10-31,23,2,15,15,3,334125
2023-10-28,47,4,51,55,12,456500
2023-08-04,68,2,57,61,14,143350
2023-09-27,57,2,30,29,7,184875
2023-12-28,135,6,29,28,7,269500
2025-10-31,69,4,20,24,5,65400
2023-03-06,21,5,22,-1,5,20475
2023-01-14,131,1,62,63,15,567000
2024-05-30,123,6,9,9,2,30825
2024-05-29,109,2,11,11,2,89100
2024-06-22,33,4,19,19,4,40375
2026-02-07,148,2,37,40,9,290000
2025-05-11,109,3,47,49,11,396900
2025-10-15,117,3,32,32,8,113600
2026-03-21,36,3,54,53,13,119250
2023-09-02,36,4,85,87,21,195750
2023-08-23,101,1,5,5,1,40500
2024-02-19,80,4,7,7,1,221725
2026-04-17,34,2,20,20,5,24500
2023-03-24,18,5,108,109,27,100825
2026-06-11,150,3,18,20,4,91000
2025-09-28,6,6,12,11,3,76175
2024-10-06,121,6,18,17,4,74800
2024-03-17,147,6,36,34,9,246500
2025-01-03,103,2,41,41,10,612950
2024-11-26,95,3,12,13,3,136500
2025-02-09,71,3,11,10,2,29000
2024-06-21,142,3,41,38,10,319200
2025-05-26,5,5,57,56,14,246400
2026-07-06,28,3,22,22,5,446600
2024-05-23,77,4,35,36,8,945900
2023-02-21,80,3,7,6,1,190050
2025-01-10,150,2,16,17,4,77350
2025-01-22,10,6,38,34,9,128350
2026-03-17,120,4,26,27,6,87750
2023-01-20,53,6,16,15,4,68250
2025-01-17,154,3,8,8,2,37400
2023-12-08,134,3,22,21,5,246750
2025-07-04,122,4,17,17,4,101575
2025-04-09,46,4,7,7,1,60375
2024-10-12,15,3,46,44,11,39600
2025-05-06,52,2,66,66,16,367950
2024-01-29,106,3,20,21,5,202650
2024-10-19,10,5,43,41,10,154775
2024-11-09,84,6,4,-1,1,108500
2024-09-01,65,3,53,58,13,233450
2026-04-23,58,2,22,21,5,106575
2023-10-14,60,4,29,29,7,142100
2023-04-12,82,1,79,73,19,2542225
2023-09-12,139,6,29,31,7,248000
2024-07-19,149,4,7,6,1,45150
2023-11-14,14,4,20,20,5,24000
2025-10-01,21,4,4,4,1,3900
2024-09-09,1,2,19,19,4,98800
2026-04-26,79,2,13,14,3,403200
2025-07-19,13,1,46,47,11,58750
2025-12-20,129,2,15,16,3,247200
2025-03-21,139,6,13,12,3,96000
2023-10-06,145,5,11,11,2,88275
2024-07-18,82,5,69,64,17,2228800
2026-03-07,21,2,17,19,4,18525
2025-08-18,123,3,9,9,2,30825
2026-04-29,149,1,14,13,3,97825
2023-06-03,151,3,31,33,7,183150
2025-07-01,103,4,17,17,4,254150
2023-10-31,7,1,7,7,1,26250
2024-01-01,97,1,23,-1,5,346200
2023-09-05,8,4,18,18,4,92700
2024-10-07,80,6,38,37,9,1171975
2025-01-05,14,6,18,17,4,20400
2026-02-17,120,1,39,34,9,110500
2024-12-31,145,4,4,4,1,32100
2023-07-19,23,2,9,9,2,200475
2025-01-27,19,1,16,16,4,14400
2025-02-13,83,2,49,45,12,1017000
2025-04-17,21,5,195,159,48,155025
2025-10-08,1,1,30,34,7,176800
2023-03-04,55,6,69,64,17,500800
2024-08-11,90,5,4,4,1,38400
2025-02-27,36,4,13,12,3,27000
2025-07-05,146,4,21,22,5,171600
2025-12-08,87,4,2,2,0,18500
2025-09-20,23,6,70,68,17,1514700
2024-11-02,64,4,29,28,7,80500
2023-07-01,7,4,18,18,4,67500
2023-08-25,1,6,32,34,8,176800
2025-01-12,62,5,23,25,5,81875
2024-10-23,81,1,57,60,14,1849500
2024-08-26,87,4,5,5,1,46250
2026-01-21,138,5,9,8,2,39200
2023-02-17,35,5,8,8,2,13600
2023-02-17,12,6,24,25,6,137500
2024-01-06,105,3,72,77,18,1441825
2025-02-18,30,4,14,16,3,22400
2025-06-21,18,1,8,-1,2,7400
2024-02-29,108,4,22,21,5,395325
2026-04-23,118,6,29,28,7,116200
2024-11-23,93,4,32,36,8,268200
2023-03-06,126,6,68,67,17,246225
2024-01-03,98,6,185,155,46,2166125
2024-06-23,124,2,84,88,21,459800
2026-02-03,9,5,35,30,8,152250
2024-06-05,61,1,32,32,8,92800
2023-04-10,135,3,35,33,8,317625
2025-08-28,35,3,23,23,5,39100
2025-11-26,151,4,18,19,4,105450
2023-06-12,76,1,6,6,1,102900
2023-09-08,20,6,67,66,16,87450
2024-07-20,133,4,58,53,14,438575
2024-10-18,5,1,13,14,3,61600
2024-06-04,100,1,6,7,1,114800
2023-10-28,121,1,55,51,13,224400
2023-08-18,121,6,28,28,7,123200
2023-08-25,102,2,16,15,4,202500
2023-09-11,109,5,4,4,1,32400
2025-11-20,110,4,120,117,30,1869075
2023-01-25,149,1,7,7,1,52675
2023-10-29,86,3,89,88,22,730400
2024-12-26,104,4,283,295,70,4801125
2026-01-30,90,2,50,46,12,441600
2025-08-03,70,6,92,90,23,337500
2023-06-05,86,6,34,36,8,298800
2024-06-05,37,1,14,15,3,18750
2026-03-09,103,2,38,35,9,523250
2023-11-24,88,4,23,22,5,316250
2023-07-04,118,5,102,112,25,464800
2024-10-24,10,2,31,31,7,117025
2023-09-20,41,4,4,4,1,5500
2025-12-31,81,2,62,60,15,1849500
2025-01-28,16,4,23,21,5,12600
2024-03-11,23,3,4,4,1,89100
2026-08-11,59,2,71,78,17,536250
2025-09-01,22,6,78,81,19,48600
2025-06-15,150,1,17,20,4,91000
2024-08-16,115,4,13,12,3,33000
2026-01-07,52,6,83,89,20,496175
2024-05-27,145,6,630,701,157,5625525
2023-10-20,21,6,35,32,8,31200
2025-09-24,2,4,45,43,11,239725
2024-04-16,90,2,152,161,38,1545600
2024-04-10,7,2,26,27,6,101250
2023-07-09,129,4,21,21,5,324450
2026-06-30,146,1,4,4,1,31200
2023-07-17,128,5,19,18,4,282150
2025-09-01,65,3,25,26,6,104650
2025-04-04,28,5,23,24,5,487200
2023-12-23,16,4,25,23,6,13800
2026-07-20,136,5,48,45,12,546750
2025-07-26,79,5,15,16,3,460800
2023-09-07,78,5,7,7,1,187600
2025-11-07,1,2,58,59,14,306800
2023-11-04,91,3,92,96,23,921600
2024-05-02,131,5,15,-1,3,135000
2023-11-11,112,1,97,99,24,1801800
2024-04-27,108,2,86,90,21,1694250
2026-07-11,147,1,31,31,7,224750
2025-12-04,10,3,9,-1,2,33975
2024-02-12,63,1,2,2,0,6100
2025-05-03,118,4,18,19,4,78850
2026-06-30,68,1,36,33,9,77550
2026-02-17,59,1,88,90,22,618750
2024-12-16,103,2,37,37,9,553150
2025-06-06,13,6,35,34,8,42500
2025-02-07,78,1,40,41,10,1098800
2024-03-06,92,1,4,4,1,43600
2025-12-09,57,2,8,8,2,51000
2026-08-11,48,2,21,-1,5,197450
2026-05-30,41,6,11,11,2,15125
2024-11-30,102,5,8,8,2,108000
2024-05-22,126,1,28,27,7,99225
2025-01-09,133,1,40,38,10,314450
2024-10-15,5,3,20,18,5,79200
2023-11-06,34,5,57,58,14,71050
2023-11-21,40,5,15,15,3,29250
2024-03-02,112,5,19,20,4,364000
2023-05-08,74,4,9,10,2,303000
2024-02-03,75,2,17,15,4,336750
2025-12-18,122,3,40,40,10,239000
2023-05-28,134,1,59,-1,14,681500
2025-05-16,9,2,11,12,2,60900
2025-11-13,140,5,136,138,34,610650
2026-07-07,153,3,170,176,42,1271600
2023-07-24,151,6,124,127,31,704850
2024-05-22,40,2,25,24,6,46800
2025-06-06,143,5,55,53,13,393525
2025-12-16,107,6,11,11,2,97350
2025-09-16,137,2,29,28,7,126700
2024-05-06,75,5,14,14,3,314300
2024-11-03,153,2,60,62,15,447950
2026-06-15,119,6,49,54,12,260550
2026-02-13,148,6,481,473,120,3429250
2023-01-29,72,5,7,7,1,26775
2026-05-02,132,3,22,22,5,294800
2024-06-28,104,5,26,26,6,423150
2024-01-17,131,4,19,18,4,162000
2024-01-14,15,3,27,27,6,24300
2024-05-02,3,1,92,104,23,548600
2025-01-29,17,5,24,23,6,20700
2025-11-09,129,5,4,4,1,61800
2025-09-03,61,1,9,9,2,26100
2026-02-21,131,6,49,-1,12,477000
2026-04-05,16,5,17,-1,4,10800
2023-07-27,40,2,16,17,4,33150
2023-09-28,78,2,11,12,2,321600
2024-11-03,6,2,16,17,4,117725
2024-12-01,20,4,76,70,19,92750
2023-01-27,76,5,11,12,2,205800
2026-07-16,87,6,29,27,7,249750
2023-05-12,43,5,17,17,4,136850
2023-11-02,110,1,24,22,6,351450
2024-09-19,26,4,43,39,10,719550
2024-12-30,101,4,14,14,3,113400
2025-05-10,51,2,34,37,8,235875
2025-07-10,63,6,3,3,0,9150
2024-10-13,75,3,19,18,4,404100
2025-03-14,13,6,22,22,5,27500
2023-02-04,108,4,8,9,2,169425
2023-11-10,91,6,8,8,2,76800
2026-02-17,14,6,345,343,86,411600
2026-08-13,116,4,33,34,8,111350
2025-11-01,4,2,14,15,3,53250
2023-02-26,94,6,8,8,2,60600
2025-10-14,126,5,8,7,2,25725
2025-06-27,11,2,7,6,1,37800
2026-07-26,7,2,27,23,6,86250
2025-02-16,54,5,39,42,9,372750
2026-08-24,35,2,6,6,1,10200
2026-06-08,85,6,8,8,2,86800
2025-01-17,31,2,22,22,5,46750
2023-04-22,38,2,59,53,14,96725
2023-12-14,19,2,32,35,8,31500
2025-11-27,43,6,47,43,11,346150
2024-04-05,71,1,7,6,1,17400
2023-03-12,109,4,24,25,6,202500
2023-04-04,100,4,2,2,0,32800
2023-09-23,9,2,45,44,11,223300
2025-09-15,38,4,26,29,6,52925
2026-01-02,69,3,10,10,2,27250
2023-06-07,97,5,22,24,5,346200
2025-08-15,125,1,9,8,2,31000
2025-03-27,53,1,72,65,18,295750
2023-02-25,139,2,7,8,1,64000
2026-03-08,152,5,44,44,11,180400
2024-03-08,94,3,4,4,1,30300
2023-04-05,11,2,4,-1,1,25200
2025-02-17,112,3,16,16,4,291200
2023-05-13,43,6,22,22,5,177100
2025-08-24,19,6,8,9,2,8100
2024-11-23,31,3,12,13,3,27625
2025-04-26,13,5,19,19,4,23750
2023-12-13,106,3,15,15,3,144750
2025-10-18,125,4,65,65,16,251875
2023-04-03,152,5,8,8,2,32800
2023-11-14,4,5,14,14,3,49700
2023-09-23,60,3,14,14,3,68600
2026-03-27,15,5,41,42,10,37800
2023-06-30,76,6,14,15,3,257250
2023-11-20,93,2,11,10,2,74500
2025-09-01,7,4,10,10,2,37500
2024-11-16,50,5,164,157,41,847800
2023-11-20,39,4,43,46,10,60950
2026-04-16,30,4,50,56,12,78400
2025-12-03,105,4,12,11,3,205975
2024-04-05,90,2,93,83,23,796800
2025-05-30,154,3,78,69,19,322575
2025-10-24,127,5,55,48,13,766800
2025-02-15,118,2,22,22,5,91300
2023-11-14,39,1,15,15,3,19875
2024-10-02,24,6,12,12,3,269700
2025-03-08,133,2,27,26,6,215150
2024-01-04,43,5,88,87,22,700350
2024-10-19,128,5,8,7,2,109725
2024-08-05,101,4,112,107,28,866700
2023-11-02,91,1,98,110,24,1056000
2025-06-07,57,5,34,35,8,223125
2025-03-23,9,2,179,173,44,877975
2024-03-26,70,2,12,13,3,48750
2025-12-28,61,2,32,29,8,84100
2025-01-03,126,4,29,28,7,102900
2024-04-05,111,5,32,32,8,551200
2024-04-28,1,3,3,3,0,15600
2023-04-17,7,3,19,19,4,71250
2023-01-30,133,6,30,30,7,248250
2024-07-08,23,2,152,153,38,3408075
2025-10-21,9,2,37,38,9,192850
2024-03-09,27,2,79,73,19,1005575
2024-04-13,9,6,13,14,3,71050
2024-06-14,69,2,5,5,1,13625
2026-04-16,71,3,81,70,20,203000
2023-10-09,3,3,34,-1,8,163525
2024-12-01,147,2,8,8,2,58000
2024-04-17,133,2,7,6,1,49650
2025-12-04,150,5,50,53,12,241150
2024-05-21,54,6,19,17,4,150875
2026-07-03,75,4,9,9,2,202050
2024-02-17,130,5,20,21,5,412650
2025-04-17,55,5,76,67,19,524275
2023-05-12,6,3,5,5,1,34625
2023-08-17,71,3,59,64,14,185600
2024-02-02,73,4,8,8,2,225000
2026-05-11,23,6,92,90,23,2004750
2024-09-29,51,6,37,36,9,229500
2026-02-20,143,2,61,-1,15,467775
2025-04-22,42,3,11,11,2,18425
2026-02-21,132,6,10,9,2,120600
2023-11-14,35,5,24,21,6,35700
2026-08-27,33,2,34,33,8,70125
2023-04-19,154,6,15,14,3,65450
2025-12-28,102,5,16,16,4,216000
2026-03-27,19,1,46,46,11,41400
2024-08-26,45,2,68,75,17,705000
2026-02-08,11,2,18,20,4,126000
2024-06-13,124,1,26,24,6,125400
2024-11-20,81,5,7,7,1,215775
2025-06-28,110,4,10,10,2,159750
2024-03-16,19,4,33,32,8,28800
2024-09-05,36,6,4,4,1,9000
2026-06-18,67,3,9,9,2,30825
2023-09-06,50,1,40,42,10,226800
2023-10-17,149,6,12,12,3,90300
2026-04-17,21,3,32,33,8,32175
2024-01-11,39,6,3,3,0,3975
2024-06-21,15,3,8,8,2,7200
2025-09-14,31,1,11,10,2,21250
2025-06-26,91,2,132,145,33,1392000
2026-05-27,26,4,11,11,2,202950
2025-11-24,138,3,0,0,0,0
2023-11-04,127,1,7,7,1,111825
2024-02-29,10,2,27,28,6,105700
2025-12-02,69,5,31,33,7,89925
2025-09-03,28,3,46,44,11,893200
2026-01-11,113,2,10,10,2,36750
2024-07-24,93,6,29,29,7,216050
2024-03-22,84,4,13,11,3,298375
2023-08-03,17,4,15,15,3,13500
2023-03-19,28,3,9,9,2,182700
2023-01-09,93,5,22,23,5,171350
2025-08-27,24,4,11,11,2,247225
2023-06-12,131,5,22,25,5,225000
2025-06-17,14,1,23,23,5,27600
2023-01-05,4,1,19,21,4,74550
2024-04-23,9,3,102,104,25,527800
2024-05-15,149,2,46,45,11,338625
2024-07-26,130,4,11,11,2,216150
2024-12-12,39,5,32,28,8,37100
2024-11-03,56,2,47,46,11,197800
2026-02-24,46,1,7,7,1,60375
2023-02-24,116,3,11,11,2,36025
2024-06-03,88,5,25,24,6,345000
