id_vente,id_ticket,date_vente,heure,id_magasin,id_vendeur,id_client,id_produit,quantite,prix_unitaire_ht,taux_remise,montant_ht,montant_tva,montant_ttc,mode_paiement,canal,est_retour,poids_kg,mois,annee
187815,T05-230510-013951,2023-05-10,16:36,5,9,5692,32,1,1825,0.04,1752,315,2067,Créance 30 j,Téléphone,0,0.53,5,2023
210241,T05-230510-013951,2023-05-10,14:01,5,9,21698,14,4,1200,0.0,4800,864,5664,Mobile Money,Magasin,0,17.12,5,2023
223506,T05-230510-013952,2023-05-10,17:51,5,9,20688,5,4,4400,0.0,17600,3168,20768,Chèque,Livraison,0,105.16,5,2023
225905,T05-230510-013952,2023-05-10,09:52,5,19,15823,38,-1,1775,0.0,-1775,-320,-2095,Virement,Magasin,1,-0.58,5,2023
227603,T05-230510-013953,2023-05-10,15:13,5,4,11420,12,2,5600,0.0,11200,2016,13216,Créance 30 j,Magasin,0,112.58,5,2023
228746,T05-230510-013953,2023-05-10,16:03,5,19,4574,79,3,29375,0.04,84600,15228,99828,Chèque,Magasin,0,19.44,5,2023
4103,T01-230511-013954,2023-05-11,17:38,1,15,356,78,15,26850,0.0,402750,72495,475245,Espèces,Magasin,0,81.15,5,2023
14510,T01-230511-013954,2023-05-11,08:11,1,15,10407,40,3,1950,0.04,5616,1011,6627,Espèces,Téléphone,0,0.66,5,2023
19763,T01-230511-013955,2023-11-05,11:53,1,10,20563,25,3,26775,0.0,80325,14458,94783,Créance 30 j,Magasin,0,4618.83,5,2023
22497,T01-230511-013955,2023-11-05,07:40,1,5,12225,16,22,625,0.0,13750,2475,16225,Créance 30 j,Livraison,0,63.8,5,2023
23814,T01-230511-013956,2023-05-11,16:11,1,10,0,120,15,3175,0.0,47625,8572,56197,Espèces,Magasin,0,10.35,5,2023
35883,T01-230511-013956,2023-05-11,12:01,1,10,23289,149,27,7450,0.08,185058,33310,218368,Mobile Money,Téléphone,0,25.11,5,2023
42749,T01-230511-013957,2023-05-11,10:23,1,15,7160,2,3,5450,0.0,16350,2943,19293,Chèque,Magasin,0,84.72,5,2023
52947,T01-230511-013957,2023-05-11,17:45,1,5,1284,95,1,10525,0.0,10525,1894,12419,Espèces,Magasin,0,2.23,5,2023
57994,T01-230511-013958,2023-05-11,18:42,1,20,18250,106,1,9475,0.0,9475,1706,11181,Espèces,Magasin,0,2.26,5,2023
60454,T01-230511-013958,2023-05-11,10:03,1,5,0,52,1,5600,0.0,5600,1008,6608,Mobile Money,Magasin,0,0.68,5,2023
63014,T01-230511-013959,2023-05-11,09:59,1,20,3397,130,6,19500,0.08,107640,19375,127015,Chèque,Magasin,0,65.4,5,2023
65055,T01-230511-013959,2023-05-11,17:17,1,20,582,7,7,3675,0.0,25725,4630,30355,Espèces,Livraison,0,231.42,5,2023
67851,T01-230511-013960,2023-05-11,10:35,1,15,2131,134,8,11525,0.0,92200,16596,108796,Espèces,Téléphone,0,147.2,5,2023
68500,T01-230511-013960,2023-05-11,08:00,1,20,10684,65,2,3925,0.0,7850,1413,9263,Espèces,Magasin,0,1.82,5,2023
69515,T01-230511-013961,2023-05-11,15:05,1,5,4297,22,1,625,0.03,606,109,715,Virement,Magasin,0,3.61,5,2023
73664,T01-230511-013961,2023-05-11,08:47,1,15,106,51,7,6250,0.0,43750,7875,51625,Créance 30 j,Magasin,0,4.83,5,2023
73793,T01-230511-013962,2023-05-11,16:00,1,5,0,13,9,1275,0.0,11475,2066,13541,Espèces,Magasin,0,16.65,5,2023
86483,T01-230511-013962,2023-05-11,07:32,1,10,20758,52,3,5400,0.0,16200,2916,19116,Espèces,Magasin,0,2.04,5,2023
87991,T01-230511-013963,2023-05-11,12:43,1,15,21828,22,2,625,0.0,1250,225,1475,Chèque,Magasin,0,7.22,5,2023
88963,T01-230511-013963,2023-05-11,15:33,1,20,23130,74,3,29825,0.08,82317,14817,97134,Virement,Magasin,0,24.15,5,2023
90779,T01-230511-013964,2023-05-11,15:16,1,10,1036,141,1,4475,0.0,4475,806,5281,Espèces,Livraison,0,0.95,5,2023
96792,T01-230511-013964,2023-05-11,12:22,1,10,18646,26,4,18600,0.04,71424,12856,84280,Chèque,Livraison,0,8901.36,5,2023
112690,T01-230511-013965,2023-05-11,18:35,1,5,0,29,3,1550,0.0,4650,837,5487,Mobile Money,Magasin,0,0.9,5,2023
114260,T01-230511-013965,2023-05-11,11:52,1,10,8545,150,1,4550,0.08,4186,753,4939,Mobile Money,Magasin,0,0.52,5,2023
115600,T01-230511-013966,2023-05-11,12:15,1,15,1329,50,3,5475,0.03,15932,2868,18800,Mobile Money,Livraison,0,4.05,5,2023
115698,T01-230511-013966,2023-05-11,16:14,1,10,5490,39,2,1300,0.0,2600,468,3068,Espèces,Magasin,0,0.46,5,2023
121878,T01-230511-013967,2023-05-11,15:29,1,10,0,18,8,925,0.0,7400,1332,8732,Chèque,Magasin,0,35.04,5,2023
125825,T01-230511-013967,2023-05-11,15:41,1,15,15619,94,6,7525,0.08,41538,7477,49015,Chèque,Magasin,0,19.14,5,2023
128617,T01-230511-013968,2023-05-11,08:57,1,5,7281,38,7,1850,0.0,12950,2331,15281,Mobile Money,Magasin,0,4.06,5,2023
132371,T01-230511-013968,2023-05-11,13:07,1,10,20071,92,10,11200,0.03,108640,19555,128195,Mobile Money,Magasin,0,15.0,5,2023
133545,T01-230511-013969,2023-05-11,14:37,1,5,0,63,7,2975,0.0,20825,3748,24573,Espèces,Magasin,0,5.46,5,2023
140819,T01-230511-013969,2023-05-11,07:13,1,5,4999,36,9,2275,0.04,19656,3538,23194,Espèces,Magasin,0,3.96,5,2023
142463,T01-230511-013970,2023-05-11,15:57,1,10,0,28,9,20575,0.0,185175,33332,218507,Mobile Money,Magasin,0,10754.73,5,2023
147414,T01-230511-013970,2023-05-11,11:07,1,20,20597,28,3,20425,0.0,61275,11030,72305,Mobile Money,Magasin,0,3584.91,5,2023
153917,T01-230511-013971,2023-05-11,15:59,1,15,11582,38,17,1800,0.0,30600,5508,36108,Virement,Livraison,0,9.86,5,2023
155815,T01-230511-013971,2023-05-11,17:04,1,20,0,46,9,8800,0.0,79200,14256,93456,Mobile Money,Magasin,0,11.07,5,2023
157044,T01-230511-013972,2023-05-11,07:34,1,20,0,27,3,14025,0.0,42075,7574,49649,Virement,Livraison,0,5259.15,5,2023
161426,T01-230511-013972,2023-05-11,12:49,1,20,227,24,3,22125,0.0,66375,11948,78323,Espèces,Magasin,0,3373.8,5,2023
162344,T01-230511-013973,2023-05-11,07:03,1,5,23247,78,5,26925,0.0,134625,24232,158857,Espèces,Magasin,0,27.05,5,2023
164763,T01-230511-013973,2023-05-11,08:32,1,10,21722,65,3,4000,0.04,11520,2074,13594,Mobile Money,Livraison,0,2.73,5,2023
168922,T01-230511-013974,2023-05-11,13:25,1,5,12790,1,6,5125,0.04,29520,5314,34834,Virement,Magasin,0,199.02,5,2023
186577,T01-230511-013974,2023-05-11,17:54,1,5,16355,17,1,900,0.04,864,156,1020,Créance 30 j,Magasin,0,1.61,5,2023
187220,T01-230511-013975,2023-05-11,17:04,1,5,17681,152,3,4225,0.0,12675,2282,14957,Virement,Magasin,0,1.47,5,2023
188466,T01-230511-013975,2023-05-11,12:42,1,15,5481,124,48,5125,0.04,236160,42509,278669,Créance 30 j,Magasin,0,76.32,5,2023
195849,T01-230511-013976,2023-05-11,15:55,1,20,1929,15,6,875,0.08,4830,869,5699,Espèces,Magasin,0,17.64,5,2023
197352,T01-230511-013976,2023-05-11,08:08,1,20,0,47,1,8425,0.0,8425,1516,9941,Virement,Magasin,0,1.36,5,2023
197838,T01-230511-013977,2023-05-11,10:55,1,10,21060,60,10,4750,0.03,46075,8294,54369,Espèces,Magasin,0,14.0,5,2023
197986,T01-230511-013977,2023-05-11,13:51,1,15,12606,73,-18,27325,0.0,-491850,-88533,-580383,Mobile Money,Téléphone,1,-114.12,5,2023
198580,T01-230511-013978,2023-05-11,11:55,1,10,20339,51,3,6425,0.0,19275,3470,22745,Mobile Money,Magasin,0,2.07,5,2023
209560,T01-230511-013978,2023-05-11,07:39,1,10,9283,75,5,22675,0.0,113375,20408,133783,Espèces,Magasin,0,49.0,5,2023
210098,T01-230511-013979,2023-05-11,17:30,1,20,9776,117,4,3600,0.0,14400,2592,16992,Espèces,Magasin,0,6.52,5,2023
214278,T01-230511-013979,2023-05-11,13:58,1,5,0,131,9,9075,0.0,81675,14702,96377,Mobile Money,Téléphone,0,154.44,5,2023
222186,T01-230511-013980,2023-05-11,09:30,1,15,0,115,7,2825,0.0,19775,3560,23335,Mobile Money,Livraison,0,10.99,5,2023
222640,T01-230511-013980,2023-05-11,12:53,1,10,0,44,15,7525,0.0,112875,20318,133193,Chèque,Magasin,0,22.5,5,2023
223833,T01-230511-013981,2023-05-11,16:15,1,20,17413,135,2,9775,0.0,19550,3519,23069,Espèces,Magasin,0,17.6,5,2023
227147,T01-230511-013981,2023-05-11,09:31,1,15,20647,4,4,3500,0.0,14000,2520,16520,Chèque,Téléphone,0,130.72,5,2023
1341,T02-230511-013982,2023-05-11,18:13,2,11,13624,27,12,13850,0.04,159552,28719,188271,Espèces,Magasin,0,21036.6,5,2023
5597,T02-230511-013982,2023-05-11,18:49,2,21,9001,131,4,8775,0.0,35100,6318,41418,Mobile Money,Magasin,0,68.64,5,2023
13887,T02-230511-013983,2023-05-11,07:06,2,21,16259,74,7,29825,0.0,208775,37580,246355,Mobile Money,Magasin,0,56.35,5,2023
23546,T02-230511-013983,2023-05-11,07:32,2,11,10320,19,11,900,0.0,9900,1782,11682,Mobile Money,Livraison,0,50.6,5,2023
44370,T02-230511-013984,2023-05-11,09:59,2,6,11412,106,5,9775,0.08,44965,8094,53059,Chèque,Magasin,0,11.3,5,2023
46430,T02-230511-013984,2023-05-11,16:07,2,11,0,38,41,1850,0.0,75850,13653,89503,Mobile Money,Livraison,0,23.78,5,2023
49721,T02-230511-013985,2023-05-11,11:07,2,16,2556,31,5,2100,0.04,10080,1814,11894,Créance 30 j,Téléphone,0,1.25,5,2023
61596,T02-230511-013985,2023-05-11,18:59,2,16,0,115,2,2750,0.0,5500,990,6490,Mobile Money,Livraison,0,3.14,5,2023
82951,T02-230511-013986,2023-05-11,17:53,2,6,12034,131,4,9225,0.0,36900,6642,43542,Espèces,Livraison,0,68.64,5,2023
86266,T02-230511-013986,2023-05-11,09:40,2,21,0,82,2,34450,0.0,68900,12402,81302,Chèque,Magasin,0,13.2,5,2023
91076,T02-230511-013987,2023-05-11,13:41,2,1,5842,27,2,14000,0.04,26880,4838,31718,Espèces,Magasin,0,3506.1,5,2023
101506,T02-230511-013987,2023-05-11,08:26,2,16,2399,28,10,20550,0.0,205500,36990,242490,Virement,Magasin,0,11949.7,5,2023
112985,T02-230511-013988,2023-05-11,08:06,2,16,10647,96,7,15775,0.04,106008,19081,125089,Espèces,Livraison,0,12.32,5,2023
116266,T02-230511-013988,2023-05-11,10:19,2,21,19762,8,8,5100,0.0,40800,7344,48144,Virement,Magasin,0,541.44,5,2023
116877,T02-230511-013989,2023-05-11,11:39,2,21,21498,15,1,875,0.08,805,145,950,Chèque,Magasin,0,2.94,5,2023
123302,T02-230511-013989,2023-05-11,11:09,2,6,7118,148,-15,7075,0.0,-106125,-19102,-125227,Espèces,Magasin,1,-11.25,5,2023
132063,T02-230511-013990,2023-05-11,16:37,2,21,22912,21,3,975,0.0,2925,526,3451,Chèque,Magasin,0,7.77,5,2023
132449,T02-230511-013990,2023-05-11,16:46,2,6,9774,27,1,14125,0.08,12995,2339,15334,Chèque,Livraison,0,1753.05,5,2023
138234,T02-230511-013991,2023-05-11,15:58,2,16,13453,47,1,8075,0.0,8075,1454,9529,Chèque,Magasin,0,1.36,5,2023
143165,T02-230511-013991,2023-05-11,13:38,2,16,8823,96,2,16100,0.0,32200,5796,37996,Espèces,Livraison,0,3.52,5,2023
146629,T02-230511-013992,2023-05-11,15:45,2,11,0,73,6,27825,0.0,166950,30051,197001,Espèces,Livraison,0,38.04,5,2023
147828,T02-230511-013992,2023-05-11,12:11,2,1,5372,47,4,8500,0.08,31280,5630,36910,Mobile Money,Livraison,0,5.44,5,2023
149531,T02-230511-013993,2023-05-11,09:49,2,6,0,13,5,1225,0.0,6125,1102,7227,Chèque,Magasin,0,9.25,5,2023
165107,T02-230511-013993,2023-05-11,11:17,2,6,18289,1,13,5275,0.0,68575,12344,80919,Espèces,Magasin,0,431.21,5,2023
175850,T02-230511-013994,2023-05-11,18:44,2,6,18803,110,3,16075,0.08,44367,7986,52353,Mobile Money,Magasin,0,4.17,5,2023
180493,T02-230511-013994,2023-05-11,17:52,2,1,9482,42,6,1675,0.04,9648,1737,11385,Espèces,Livraison,0,3.24,5,2023
183851,T02-230511-013995,2023-05-11,08:28,2,1,1171,22,5,600,0.0,3000,540,3540,Virement,Livraison,0,18.05,5,2023
189524,T02-230511-013995,2023-05-11,09:36,2,6,17509,18,2,925,0.11,1646,296,1942,Chèque,Livraison,0,8.76,5,2023
191614,T02-230511-013996,2023-05-11,17:32,2,6,9026,150,13,4425,0.04,55224,9940,65164,Espèces,Téléphone,0,6.76,5,2023
196724,T02-230511-013996,2023-05-11,10:58,2,16,7225,27,5,14000,0.08,64400,11592,75992,Espèces,Magasin,0,8765.25,5,2023
204299,T02-230511-013997,2023-05-11,13:20,2,21,0,59,1,6850,0.0,6850,1233,8083,Chèque,Magasin,0,0.98,5,2023
218509,T02-230511-013997,2023-05-11,08:35,2,1,22613,1,5,5150,0.08,23690,4264,27954,Mobile Money,Magasin,0,165.85,5,2023
218826,T02-230511-013998,2023-05-11,11:14,2,21,3305,2,4,5550,0.03,21534,3876,25410,Mobile Money,Magasin,0,112.96,5,2023
220230,T02-230511-013998,2023-05-11,08:37,2,21,0,17,4,900,0.0,3600,648,4248,Chèque,Livraison,0,6.44,5,2023
230395,T02-230511-013999,2023-05-11,09:10,2,16,11410,105,2,19225,0.0,38450,6921,45371,Chèque,Magasin,0,4.6,5,2023
29884,T03-230511-014000,2023-05-11,09:37,3,22,10198,28,3,19775,0.04,56952,10251,67203,Mobile Money,Livraison,0,3584.91,5,2023
39708,T03-230511-014000,2023-05-11,17:11,3,12,0,74,2,30775,0.0,61550,11079,72629,Chèque,Livraison,0,16.1,5,2023
41598,T03-230511-014000,2023-05-11,18:32,3,7,8611,108,1,19325,0.0,19325,3478,22803,Espèces,Magasin,0,0.84,5,2023
41708,T03-230511-014000,2023-05-11,09:46,3,12,0,70,7,3775,0.0,26425,4756,31181,Espèces,Téléphone,0,6.72,5,2023
52131,T03-230511-014001,2023-05-11,17:16,3,22,14057,37,7,1225,0.0,8575,1544,10119,Chèque,Téléphone,0,3.85,5,2023
60274,T03-230511-014001,2023-05-11,09:38,3,12,1170,46,4,8525,0.04,32736,5892,38628,Espèces,Magasin,0,4.92,5,2023
73104,T03-230511-014001,2023-05-11,12:04,3,2,6425,78,7,26325,0.0,184275,33170,217445,Espèces,Magasin,0,37.87,5,2023
73281,T03-230511-014002,2023-05-11,15:39,3,2,1464,29,2,1500,0.03,2910,524,3434,Espèces,Magasin,0,0.6,5,2023
79946,T03-230511-014002,2023-05-11,13:34,3,2,0,51,1,6375,0.0,6375,1148,7523,Espèces,Téléphone,0,0.69,5,2023
92832,T03-230511-014002,2023-05-11,12:17,3,7,0,23,3,22775,0.0,68325,12298,80623,Chèque,Magasin,0,4223.13,5,2023
96849,T03-230511-014003,2023-05-11,11:34,3,17,19027,152,1,4175,0.11,3716,669,4385,Mobile Money,Magasin,0,0.49,5,2023
102373,T03-230511-014003,2023-05-11,13:34,3,7,4703,118,10,4250,0.04,40800,7344,48144,Virement,Téléphone,0,10.2,5,2023
106807,T03-230511-014003,2023-05-11,11:10,3,12,18159,16,2,600,0.04,1152,207,1359,Espèces,Magasin,0,5.8,5,2023
124730,T03-230511-014004,2023-05-11,09:44,3,2,13800,14,3,1175,0.0,3525,634,4159,Espèces,Livraison,0,12.84,5,2023
131529,T03-230511-014004,2023-05-11,15:26,3,12,11699,54,1,8775,0.0,8775,1580,10355,Chèque,Magasin,0,1.14,5,2023
140423,T03-230511-014004,2023-05-11,08:34,3,12,446,34,1,1225,0.0,1225,220,1445,Virement,Magasin,0,0.4,5,2023
144612,T03-230511-014005,2023-05-11,12:03,3,12,737,68,2,2325,0.0,4650,837,5487,Espèces,Téléphone,0,2.2,5,2023
148177,T03-230511-014005,2023-05-11,10:53,3,22,1180,1,1,5200,0.08,4784,861,5645,Créance 30 j,Magasin,0,33.17,5,2023
149142,T03-230511-014005,2023-05-11,16:19,3,12,18497,19,3,900,0.04,2592,467,3059,Espèces,Livraison,0,13.8,5,2023
200921,T03-230511-014006,2023-05-11,15:23,3,2,5267,124,6,5325,0.0,31950,5751,37701,Mobile Money,Magasin,0,9.54,5,2023
210684,T03-230511-014006,2023-05-11,13:31,3,17,11804,38,3,1825,0.0,5475,986,6461,Mobile Money,Magasin,0,1.74,5,2023
217695,T03-230511-014006,2023-05-11,08:32,3,12,4953,46,1,8750,0.0,8750,1575,10325,Chèque,Magasin,0,1.23,5,2023
219786,T03-230511-014007,2023-05-11,15:48,3,12,608,32,6,1800,0.0,10800,1944,12744,Virement,Magasin,0,3.18,5,2023
237950,T03-230511-014007,2023-05-11,09:47,3,17,15811,9,7,5025,0.0,35175,6332,41507,Espèces,Livraison,0,272.86,5,2023
238876,T03-230511-014007,2023-05-11,10:27,3,2,0,15,4,900,0.0,3600,648,4248,Mobile Money,Magasin,0,11.76,5,2023
13558,T04-230511-014008,2023-05-11,17:24,4,13,10540,33,3,2100,0.04,6048,1089,7137,Virement,Magasin,0,1.44,5,2023
44722,T04-230511-014008,2023-05-11,17:57,4,8,7361,97,2,14025,0.04,26928,4847,31775,Mobile Money,Magasin,0,3.92,5,2023
56646,T04-230511-014009,2023-05-11,18:35,4,13,0,102,3,13175,0.0,39525,7114,46639,Chèque,Magasin,0,6.27,5,2023
89199,T04-230511-014009,2023-05-11,10:09,4,8,11455,31,2,2175,0.0,4350,783,5133,Chèque,Magasin,0,0.5,5,2023
92397,T04-230511-014010,2023-05-11,13:07,4,13,13098,129,4,15350,0.08,56488,10168,66656,Mobile Money,Magasin,0,69.88,5,2023
105233,T04-230511-014010,2023-05-11,16:56,4,8,15183,12,8,5575,0.0,44600,8028,52628,Espèces,Magasin,0,450.32,5,2023
115046,T04-230511-014011,2023-05-11,12:53,4,3,10940,28,2,20900,0.0,41800,7524,49324,Espèces,Magasin,0,2389.94,5,2023
149184,T04-230511-014011,2023-11-05,18:01,4,3,15418,81,1,30525,0.0,30525,5494,36019,Mobile Money,Magasin,0,6.49,5,2023
155168,T04-230511-014012,2023-05-11,09:40,4,3,408,71,2,2850,0.0,5700,1026,6726,Espèces,Magasin,0,1.38,5,2023
175182,T04-230511-014012,2023-05-11,13:32,4,18,98,108,3,18550,0.0,55650,10017,65667,Espèces,Magasin,0,2.52,5,2023
176848,T04-230511-014013,2023-05-11,17:19,4,3,19688,134,5,11675,0.04,56040,10087,66127,Chèque,Magasin,0,92.0,5,2023
179019,T04-230511-014013,2023-05-11,08:41,4,18,0,104,3,16600,0.0,49800,8964,58764,Espèces,Magasin,0,6.18,5,2023
180415,T04-230511-014014,2023-05-11,13:29,4,18,13402,65,1,4125,0.08,3795,683,4478,Créance 30 j,Magasin,0,0.91,5,2023
187139,T04-230511-014014,2023-05-11,08:39,4,3,10135,20,1,1350,0.04,1296,233,1529,Chèque,Livraison,0,4.7,5,2023
214006,T04-230511-014015,2023-05-11,13:32,4,3,0,136,3,12250,0.0,36750,6615,43365,Mobile Money,Livraison,0,51.3,5,2023
1337,T05-230511-014016,2023-05-11,17:18,5,4,2591,96,3,16250,0.0,48750,8775,57525,Mobile Money,Téléphone,0,5.28,5,2023
4816,T05-230511-014017,2023-05-11,10:59,5,19,11005,49,2,6725,0.04,12912,2324,15236,Mobile Money,Magasin,0,2.72,5,2023
4875,T05-230511-014018,2023-05-11,07:03,5,4,0,13,30,1250,0.0,37500,6750,44250,Mobile Money,Magasin,0,55.5,5,2023
18128,T05-230511-014019,2023-05-11,11:38,5,14,5278,129,1,15200,0.0,15200,2736,17936,Virement,Magasin,0,17.47,5,2023
20638,T05-230511-014020,2023-05-11,17:34,5,9,13097,74,2,30175,0.0,60350,10863,71213,Créance 30 j,Magasin,0,16.1,5,2023
30350,T05-230511-014021,2023-05-11,11:09,5,14,1217,6,6,6750,0.04,38880,6998,45878,Mobile Money,Magasin,0,357.78,5,2023
40338,T05-230511-014022,2023-05-11,12:00,5,9,10313,7,3,3650,0.0,10950,1971,12921,Espèces,Magasin,0,99.18,5,2023
63263,T05-230511-014023,2023-05-11,16:36,5,19,15751,95,6,10350,0.0,62100,11178,73278,Mobile Money,Magasin,0,13.38,5,2023
68938,T05-230511-014024,2023-05-11,14:41,5,14,0,97,7,14050,0.0,98350,17703,116053,Espèces,Téléphone,0,13.72,5,2023
93454,T05-230511-014025,2023-05-11,07:07,5,9,22576,142,4,8150,0.0,32600,5868,38468,Espèces,Livraison,0,3.2,5,2023
96427,T05-230511-014026,2023-05-11,07:14,5,4,240,78,4,26375,0.04,101280,18230,119510,Espèces,Magasin,0,21.64,5,2023
135338,T05-230511-014027,2023-05-11,15:46,5,19,14365,124,2,5375,0.0,10750,1935,12685,Espèces,Magasin,0,3.18,5,2023
158709,T05-230511-014028,2023-05-11,11:20,5,9,22818,132,2,13075,0.0,26150,4707,30857,Chèque,Magasin,0,23.7,5,2023
162300,T05-230511-014029,2023-05-11,17:36,5,19,11020,125,30,3950,0.0,118500,21330,139830,Espèces,Livraison,0,28.2,5,2023
166299,T05-230511-014030,2023-05-11,10:22,5,9,11368,88,5,14400,0.04,69120,12442,81562,Créance 30 j,Magasin,0,6.7,5,2023
167842,T05-230511-014031,2023-05-11,10:00,5,14,3233,147,3,7125,0.0,21375,3848,25223,Mobile Money,Livraison,0,2.49,5,2023
169671,T05-230511-014032,2023-05-11,13:57,5,14,10797,59,3,7075,0.0,21225,3820,25045,Virement,Livraison,0,2.94,5,2023
197093,T05-230511-014033,2023-05-11,15:11,5,14,9559,111,10,17625,0.0,176250,31725,207975,Mobile Money,Magasin,0,12.6,5,2023
228763,T05-230511-014034,2023-05-11,10:18,5,14,0,38,15,1850,0.0,27750,4995,32745,Virement,Livraison,0,8.7,5,2023
235305,T05-230511-014035,2023-05-11,10:47,5,19,13830,43,6,8125,0.0,48750,8775,57525,Espèces,Magasin,0,6.9,5,2023
436,T01-230512-014036,2023-05-12,07:25,1,15,2410,46,3,8550,0.0,25650,4617,30267,Espèces,Magasin,0,3.69,5,2023
7401,T01-230512-014036,2023-05-12,15:37,1,20,5667,99,3,8125,0.0,24375,4388,28763,Mobile Money,Livraison,0,6.99,5,2023
12108,T01-230512-014036,2023-05-12,13:45,1,5,18477,40,1,1975,0.04,1896,341,2237,Chèque,Magasin,0,0.22,5,2023
14304,T01-230512-014037,2023-05-12,07:30,1,5,249,72,3,3750,0.0,11250,2025,13275,Créance 30 j,Téléphone,0,3.18,5,2023
16018,T01-230512-014037,2023-05-12,08:43,1,5,999,20,2,1325,0.04,2544,458,3002,Virement,Magasin,0,9.4,5,2023
22329,T01-230512-014037,2023-05-12,11:48,1,10,17240,132,13,13275,0.04,165672,29821,195493,Virement,Livraison,0,154.05,5,2023
30525,T01-230512-014038,2023-05-12,14:09,1,15,7164,106,5,9775,0.0,48875,8798,57673,Espèces,Magasin,0,11.3,5,2023
31516,T01-230512-014038,2023-05-12,09:10,1,5,0,20,2,1350,0.0,2700,486,3186,Créance 30 j,Magasin,0,9.4,5,2023
34116,T01-230512-014038,2023-05-12,18:34,1,20,18523,129,19,15875,0.04,289560,52121,341681,Créance 30 j,Magasin,0,331.93,5,2023
43030,T01-230512-014039,2023-05-12,08:04,1,15,2305,91,9,9800,0.0,88200,15876,104076,Créance 30 j,Magasin,0,11.52,5,2023
50207,T01-230512-014039,2023-05-12,14:37,1,15,9513,69,7,2800,0.04,18816,3387,22203,Virement,Magasin,0,6.58,5,2023
51492,T01-230512-014039,2023-05-12,10:30,1,15,3034,9,10,5000,0.0,50000,9000,59000,Mobile Money,Magasin,0,389.8,5,2023
52625,T01-230512-014040,2023-05-12,18:15,1,15,19274,18,5,925,0.0,4625,832,5457,Espèces,Magasin,0,21.9,5,2023
53221,T01-230512-014040,2023-05-12,14:13,1,10,11200,1,4,5100,0.03,19788,3562,23350,Mobile Money,Livraison,0,132.68,5,2023
56694,T01-230512-014040,2023-05-12,16:54,1,20,2124,132,4,13300,0.0,53200,9576,62776,Mobile Money,Magasin,0,47.4,5,2023
56937,T01-230512-014041,2023-05-12,13:13,1,10,23156,14,2,1200,0.04,2304,415,2719,Chèque,Téléphone,0,8.56,5,2023
58630,T01-230512-014041,2023-05-12,16:01,1,15,14525,16,2,600,0.0,1200,216,1416,Espèces,Magasin,0,5.8,5,2023
58731,T01-230512-014041,2023-05-12,17:52,1,5,12189,20,14,1350,0.0,18900,3402,22302,Espèces,Magasin,0,65.8,5,2023
80353,T01-230512-014042,2023-05-12,15:42,1,20,0,43,2,8275,0.0,16550,2979,19529,Espèces,Téléphone,0,2.3,5,2023
88606,T01-230512-014042,2023-05-12,12:33,1,10,20340,9,8,4925,0.0,39400,7092,46492,Mobile Money,Magasin,0,311.84,5,2023
91732,T01-230512-014042,2023-05-12,15:31,1,10,0,22,16,600,0.0,9600,1728,11328,Espèces,Magasin,0,57.76,5,2023
92530,T01-230512-014043,2023-05-12,14:03,1,10,14737,7,7,3850,0.08,24794,4463,29257,Espèces,Livraison,0,231.42,5,2023
93336,T01-230512-014043,2023-05-12,16:44,1,15,6960,11,9,6425,0.04,55512,9992,65504,Virement,Magasin,0,428.04,5,2023
102972,T01-230512-014043,2023-05-12,11:18,1,20,11104,121,51,4425,0.08,207621,37372,244993,Créance 30 j,Téléphone,0,34.68,5,2023
105870,T01-230512-014044,2023-05-12,18:01,1,10,19128,152,6,4125,0.04,23760,4277,28037,Virement,Magasin,0,2.94,5,2023
107696,T01-230512-014044,2023-05-12,15:40,1,20,14539,19,2,900,0.0,1800,324,2124,Mobile Money,Magasin,0,9.2,5,2023
112090,T01-230512-014044,2023-05-12,12:36,1,15,12166,57,6,6400,0.0,38400,6912,45312,Espèces,Magasin,0,4.08,5,2023
115727,T01-230512-014045,2023-05-12,10:36,1,20,0,93,1,7375,0.0,7375,1328,8703,Espèces,Magasin,0,2.39,5,2023
122532,T01-230512-014045,2023-05-12,08:07,1,5,11802,9,3,5025,0.04,14472,2605,17077,Virement,Magasin,0,116.94,5,2023
123648,T01-230512-014045,2023-05-12,11:13,1,15,3049,61,12,2850,0.04,32832,5910,38742,Chèque,Magasin,0,15.6,5,2023
138040,T01-230512-014046,2023-05-12,09:19,1,5,19719,37,2,1250,0.0,2500,450,2950,Mobile Money,Magasin,0,1.1,5,2023
145344,T01-230512-014046,2023-05-12,07:16,1,20,0,23,5,22050,0.0,110250,19845,130095,Chèque,Téléphone,0,7038.55,5,2023
149818,T01-230512-014046,2023-05-12,17:14,1,5,0,134,1,12050,0.0,12050,2169,14219,Virement,Magasin,0,18.4,5,2023
156825,T01-230512-014047,2023-05-12,16:57,1,10,3143,8,17,5125,0.0,87125,15682,102807,Virement,Magasin,0,1150.56,5,2023
165730,T01-230512-014047,2023-05-12,18:49,1,15,14007,83,4,22100,0.0,88400,15912,104312,Mobile Money,Magasin,0,29.12,5,2023
169796,T01-230512-014047,2023-05-12,16:46,1,15,6611,149,7,7700,0.0,53900,9702,63602,Chèque,Livraison,0,6.51,5,2023
171365,T01-230512-014048,2023-05-12,11:04,1,10,14524,25,5,27550,0.0,137750,24795,162545,Mobile Money,Magasin,0,7698.05,5,2023
